stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.183,-4.939,-4.686,1.406,1.154,1.622,-1.790,0.593,-0.329,2229186691.395,1584,0,0,0.037
norefined,2,-0.639,-4.990,-4.656,1.295,1.047,1.538,-1.843,0.586,-0.401,1214424283.807,1584,0,0,0.128
norefined,3,-1.056,-5.078,-4.564,1.153,0.916,1.429,-1.906,0.584,-0.482,777556988.786,1584,0,0,0.208
norefined,4,-1.258,-5.280,-4.430,0.910,0.714,1.216,-1.901,0.581,-0.555,619131700.349,1584,0,0,0.238
norefined,5,-1.183,-5.528,-4.286,0.655,0.516,1.016,-1.772,0.613,-0.555,478675994.543,1584,0,0,0.214
norefined,6,-1.110,-5.755,-4.119,0.403,0.314,0.851,-1.605,0.678,-0.516,357232601.947,1584,0,0,0.193
norefined,7,-1.188,-5.949,-3.899,0.164,0.121,0.724,-1.401,0.747,-0.492,262594807.994,1584,0,0,0.200
norefined,8,-1.055,-6.153,-3.681,-0.040,-0.062,0.607,-1.179,0.803,-0.446,207688366.504,1584,0,0,0.171
norefined,9,-1.416,-6.215,-3.449,-0.148,-0.092,0.624,-0.969,0.795,-0.515,239632415.613,1584,0,0,0.228
norefined,10,-0.943,-6.308,-3.472,-0.158,-0.165,0.573,-0.934,0.812,-0.426,183085875.163,1584,0,0,0.150
refined,11,-0.943,-6.308,-3.472,-0.158,-0.165,0.573,-0.934,0.812,-0.426,183085875.163,1584,0,0,0.150
refined,12,-0.611,-4.683,-1.533,-0.157,-0.195,0.406,0.276,-1.197,-0.437,133404469.238,1584,0,0,0.130
refined,13,-0.825,-5.819,-2.268,-0.174,-0.155,0.458,-0.083,-0.765,-0.391,84165818.211,1584,0,0,0.142
refined,14,-0.766,-5.362,-2.304,-0.261,-0.175,0.459,-0.045,-0.512,-0.510,82367859.632,1584,0,0,0.143
refined,15,-0.853,-5.929,-2.471,-0.245,-0.143,0.507,-0.066,-0.584,-0.479,82160250.994,1584,0,0,0.144
refined,16,-0.787,-5.503,-2.355,-0.269,-0.175,0.472,-0.041,-0.529,-0.503,82141942.522,1584,0,0,0.143
refined,17,-0.842,-5.857,-2.454,-0.251,-0.148,0.501,-0.060,-0.573,-0.484,82084784.946,1584,0,0,0.144
refined,18,-0.798,-5.571,-2.375,-0.266,-0.170,0.477,-0.044,-0.538,-0.499,82072532.150,1584,0,0,0.143
refined,19,-0.834,-5.808,-2.441,-0.254,-0.152,0.497,-0.057,-0.567,-0.486,82050703.017,1584,0,0,0.144
refined,20,-0.804,-5.615,-2.388,-0.264,-0.167,0.481,-0.046,-0.543,-0.497,82043725.772,1584,0,0,0.143
