attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.964,"[-1.431, -0.497]",0.467,-3.444,0.001,15,0.200,409916444.838,0.217,-1.000,0.036,0,0,fn
c,-4.779,"[-7.168, -2.39]",2.389,-3.336,0.001,15,0.200,409916444.838,0.217,-6.000,1.221,0,0,fn
s,-2.633,"[-3.772, -1.494]",1.139,-3.856,0.000,15,0.200,409916444.838,0.217,-3.000,0.367,0,0,fn
k0,0.353,"[-0.345, 1.052]",0.699,0.844,0.402,15,0.200,409916444.838,0.217,0.000,0.353,0,0,fp
k1,0.424,"[-0.239, 1.087]",0.663,1.067,0.290,15,0.200,409916444.838,0.217,0.000,0.424,0,0,fp
k2,0.159,"[-0.482, 0.8]",0.641,0.413,0.681,15,0.200,409916444.838,0.217,0.000,0.159,0,0,fp
k3,-0.587,"[-1.171, -0.002]",0.584,-1.674,0.099,15,0.200,409916444.838,0.217,0.000,-0.587,0,1,fp
k4,-0.187,"[-0.863, 0.489]",0.676,-0.462,0.646,15,0.200,409916444.838,0.217,0.000,-0.187,0,0,fp
k5,-0.413,"[-1.394, 0.567]",0.980,-0.703,0.484,15,0.200,409916444.838,0.217,0.000,-0.413,0,0,fp
vot,0.202,,,,,15,0.200,409916444.838,0.217,0.167,0.035,0,0,fn
tt,-0.834,"[-1.36, -0.308]",0.526,-2.644,0.010,15,0.300,736096392.510,0.287,-1.000,0.166,0,0,fn
c,-4.852,"[-8.118, -1.585]",3.266,-2.478,0.016,15,0.300,736096392.510,0.287,-6.000,1.148,0,0,fn
s,-3.057,"[-4.878, -1.235]",1.822,-2.799,0.007,15,0.300,736096392.510,0.287,-3.000,-0.057,0,0,fn
k0,0.085,"[-0.752, 0.921]",0.836,0.169,0.867,15,0.300,736096392.510,0.287,0.000,0.085,0,0,fp
k1,-0.267,"[-1.303, 0.769]",1.036,-0.430,0.668,15,0.300,736096392.510,0.287,0.000,-0.267,0,0,fp
k2,0.450,"[-0.454, 1.355]",0.904,0.831,0.409,15,0.300,736096392.510,0.287,0.000,0.450,0,0,fp
k3,0.210,"[-0.648, 1.068]",0.858,0.408,0.685,15,0.300,736096392.510,0.287,0.000,0.210,0,0,fp
k4,0.549,"[-0.585, 1.682]",1.133,0.807,0.422,15,0.300,736096392.510,0.287,0.000,0.549,0,0,fp
k5,-0.977,"[-2.256, 0.303]",1.280,-1.273,0.207,15,0.300,736096392.510,0.287,0.000,-0.977,0,0,fp
vot,0.172,,,,,15,0.300,736096392.510,0.287,0.167,0.005,0,0,fn
tt,-3.665,"[-10.649, 3.319]",6.984,-0.875,0.385,15,0.400,1271475442.590,0.405,-1.000,-2.665,1,0,fn
c,-20.701,"[-60.744, 19.341]",40.042,-0.862,0.392,15,0.400,1271475442.590,0.405,-6.000,-14.701,1,0,fn
s,-10.297,"[-29.958, 9.364]",19.661,-0.874,0.385,15,0.400,1271475442.590,0.405,-3.000,-7.297,1,0,fn
k0,1.624,"[-3.322, 6.57]",4.946,0.548,0.586,15,0.400,1271475442.590,0.405,0.000,1.624,0,0,fp
k1,0.012,"[-3.397, 3.42]",3.409,0.006,0.995,15,0.400,1271475442.590,0.405,0.000,0.012,0,0,fp
k2,-0.296,"[-2.673, 2.081]",2.377,-0.208,0.836,15,0.400,1271475442.590,0.405,0.000,-0.296,0,0,fp
k3,-0.762,"[-3.225, 1.701]",2.463,-0.516,0.608,15,0.400,1271475442.590,0.405,0.000,-0.762,0,0,fp
k4,-1.546,"[-5.776, 2.684]",4.230,-0.610,0.544,15,0.400,1271475442.590,0.405,0.000,-1.546,0,0,fp
k5,-1.128,"[-5.647, 3.391]",4.519,-0.416,0.678,15,0.400,1271475442.590,0.405,0.000,-1.128,0,0,fp
vot,0.177,,,,,15,0.400,1271475442.590,0.405,0.167,0.010,0,0,fn
