stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.773,"[-1.162, -0.385]",0.389,-3.320,0.001
norefined,c,-4.340,"[-6.659, -2.02]",2.319,-3.121,0.003
norefined,s,-2.511,"[-3.762, -1.26]",1.251,-3.348,0.001
norefined,k0,-0.033,"[-0.75, 0.684]",0.717,-0.076,0.940
norefined,k1,-0.793,"[-1.672, 0.086]",0.879,-1.506,0.137
norefined,k2,-0.602,"[-1.375, 0.171]",0.773,-1.300,0.198
norefined,k3,-0.109,"[-0.771, 0.554]",0.663,-0.273,0.786
norefined,k4,0.300,"[-0.468, 1.068]",0.768,0.652,0.517
norefined,k5,0.070,"[-0.898, 1.037]",0.968,0.120,0.905
refined,tt,-0.964,"[-1.431, -0.497]",0.467,-3.444,0.001
refined,c,-4.779,"[-7.168, -2.39]",2.389,-3.336,0.001
refined,s,-2.633,"[-3.772, -1.494]",1.139,-3.856,0.000
refined,k0,0.353,"[-0.345, 1.052]",0.699,0.844,0.402
refined,k1,0.424,"[-0.239, 1.087]",0.663,1.067,0.290
refined,k2,0.159,"[-0.482, 0.8]",0.641,0.413,0.681
refined,k3,-0.587,"[-1.171, -0.002]",0.584,-1.674,0.099
refined,k4,-0.187,"[-0.863, 0.489]",0.676,-0.462,0.646
refined,k5,-0.413,"[-1.394, 0.567]",0.980,-0.703,0.484
