stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,17.525,1.727,0.000,0,9,4798790716.053,1430703086.719,76
refined,20.652,1.727,0.000,0,9,4798790716.053,1271475442.589,76
