stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.876,"[-1.489, -0.262]",0.614,-2.379,0.020
norefined,c,-4.339,"[-7.515, -1.163]",3.176,-2.279,0.026
norefined,s,-2.743,"[-4.609, -0.877]",1.866,-2.452,0.017
norefined,k0,-0.066,"[-1.05, 0.918]",0.984,-0.112,0.912
norefined,k1,-1.014,"[-2.321, 0.292]",1.306,-1.295,0.200
norefined,k2,-0.345,"[-1.404, 0.714]",1.059,-0.544,0.588
norefined,k3,0.344,"[-0.615, 1.303]",0.959,0.598,0.552
norefined,k4,0.345,"[-0.741, 1.431]",1.086,0.530,0.598
norefined,k5,-0.177,"[-1.435, 1.082]",1.258,-0.234,0.816
refined,tt,-0.834,"[-1.36, -0.308]",0.526,-2.644,0.010
refined,c,-4.852,"[-8.118, -1.585]",3.266,-2.478,0.016
refined,s,-3.057,"[-4.878, -1.235]",1.822,-2.799,0.007
refined,k0,0.085,"[-0.752, 0.921]",0.836,0.169,0.867
refined,k1,-0.267,"[-1.303, 0.769]",1.036,-0.430,0.668
refined,k2,0.450,"[-0.454, 1.355]",0.904,0.831,0.409
refined,k3,0.210,"[-0.648, 1.068]",0.858,0.408,0.685
refined,k4,0.549,"[-0.585, 1.682]",1.133,0.807,0.422
refined,k5,-0.977,"[-2.256, 0.303]",1.280,-1.273,0.207
