stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,38.155,1.727,0.000,0,9,3109285811.106,507616183.032,76
refined,49.023,1.727,0.000,0,9,3109285811.106,409916444.838,76
