stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.152,"[-2.275, -0.029]",1.123,-2.047,0.045
norefined,c,-6.826,"[-13.33, -0.323]",6.504,-2.095,0.040
norefined,s,-4.049,"[-8.122, 0.024]",4.073,-1.984,0.051
norefined,k0,0.429,"[-0.946, 1.804]",1.375,0.623,0.536
norefined,k1,-0.773,"[-2.453, 0.907]",1.680,-0.918,0.362
norefined,k2,-0.219,"[-2.179, 1.74]",1.959,-0.224,0.824
norefined,k3,-0.929,"[-2.699, 0.842]",1.770,-1.047,0.299
norefined,k4,-0.608,"[-2.13, 0.914]",1.522,-0.797,0.428
norefined,k5,-0.519,"[-1.733, 0.695]",1.214,-0.854,0.396
refined,tt,-1.205,"[-2.12, -0.29]",0.915,-2.628,0.011
refined,c,-6.338,"[-10.856, -1.821]",4.518,-2.800,0.007
refined,s,-3.199,"[-5.599, -0.799]",2.400,-2.660,0.010
refined,k0,-0.282,"[-1.407, 0.843]",1.125,-0.501,0.618
refined,k1,0.334,"[-0.752, 1.419]",1.085,0.614,0.541
refined,k2,0.852,"[-0.506, 2.21]",1.358,1.252,0.215
refined,k3,-1.699,"[-3.809, 0.412]",2.111,-1.607,0.113
refined,k4,-0.890,"[-2.385, 0.605]",1.495,-1.188,0.239
refined,k5,-0.455,"[-1.616, 0.706]",1.161,-0.783,0.437
