stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.131,"[-1.88, -0.382]",0.749,-3.015,0.004
norefined,c,-6.784,"[-11.333, -2.235]",4.549,-2.977,0.004
norefined,s,-4.101,"[-6.96, -1.243]",2.858,-2.864,0.006
norefined,k0,0.474,"[-0.435, 1.384]",0.910,1.041,0.302
norefined,k1,-0.943,"[-2.203, 0.316]",1.259,-1.496,0.139
norefined,k2,-0.171,"[-1.523, 1.181]",1.352,-0.253,0.801
norefined,k3,-0.664,"[-1.771, 0.443]",1.107,-1.197,0.235
norefined,k4,-0.562,"[-1.53, 0.405]",0.967,-1.161,0.250
norefined,k5,-0.549,"[-1.374, 0.275]",0.825,-1.330,0.188
refined,tt,-1.097,"[-1.573, -0.622]",0.475,-4.608,0.000
refined,c,-6.014,"[-8.482, -3.546]",2.468,-4.863,0.000
refined,s,-3.082,"[-4.354, -1.811]",1.271,-4.839,0.000
refined,k0,-0.049,"[-0.672, 0.574]",0.623,-0.158,0.875
refined,k1,-0.165,"[-0.727, 0.397]",0.562,-0.585,0.561
refined,k2,0.128,"[-0.588, 0.844]",0.716,0.357,0.722
refined,k3,-0.330,"[-1.139, 0.478]",0.808,-0.816,0.417
refined,k4,-0.292,"[-0.89, 0.307]",0.599,-0.973,0.334
refined,k5,-0.099,"[-0.725, 0.527]",0.626,-0.314,0.754
