stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.731,"[-1.367, -0.096]",0.636,-1.919,0.059
norefined,c,-6.654,"[-12.262, -1.046]",5.608,-1.979,0.052
norefined,s,-2.932,"[-5.252, -0.611]",2.321,-2.107,0.039
norefined,k0,-1.828,"[-4.331, 0.676]",2.503,-1.218,0.228
norefined,k1,0.751,"[-0.941, 2.443]",1.692,0.740,0.462
norefined,k2,1.398,"[-0.74, 3.536]",2.138,1.091,0.279
norefined,k3,-1.184,"[-2.633, 0.266]",1.449,-1.362,0.178
norefined,k4,0.722,"[-1.037, 2.48]",1.759,0.684,0.496
norefined,k5,0.010,"[-1.197, 1.216]",1.207,0.013,0.989
refined,tt,-1.995,"[-4.467, 0.478]",2.473,-1.346,0.183
refined,c,-13.309,"[-29.561, 2.944]",16.253,-1.366,0.177
refined,s,-6.152,"[-14.211, 1.907]",8.059,-1.273,0.207
refined,k0,-1.070,"[-4.495, 2.355]",3.425,-0.521,0.604
refined,k1,1.378,"[-1.003, 3.758]",2.381,0.965,0.338
refined,k2,0.279,"[-2.478, 3.036]",2.757,0.169,0.867
refined,k3,-0.476,"[-1.871, 0.92]",1.396,-0.568,0.572
refined,k4,2.489,"[-1.435, 6.413]",3.924,1.058,0.294
refined,k5,0.264,"[-1.151, 1.678]",1.414,0.311,0.757
