stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,67.732,2.023,0.000,76,0,9,3991307096.089,395242156.050
refined,77.516,2.023,0.000,76,0,9,3991307096.089,349728938.773
