stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,104.783,2.023,0.000,76,0,9,3576269468.837,237226224.958
refined,185.226,2.023,0.000,76,0,9,3576269468.837,138180574.462
