stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.371,"[-4.909, 2.168]",3.538,-0.702,0.499
norefined,c,-6.484,"[-19.894, 6.927]",13.411,-0.876,0.401
norefined,s,-2.585,"[-9.18, 4.01]",6.595,-0.710,0.494
norefined,k0,-0.472,"[-2.626, 1.681]",2.154,-0.398,0.699
norefined,k1,0.464,"[-1.981, 2.909]",2.445,0.344,0.738
norefined,k2,-0.912,"[-3.197, 1.372]",2.285,-0.724,0.486
norefined,k3,-0.580,"[-3.647, 2.487]",3.067,-0.343,0.739
norefined,k4,-0.011,"[-6.457, 6.434]",6.445,-0.003,0.998
norefined,k5,0.332,"[-2.868, 3.531]",3.199,0.188,0.855
refined,tt,-1.371,"[-4.909, 2.168]",3.538,-0.702,0.499
refined,c,-6.484,"[-19.894, 6.927]",13.411,-0.876,0.401
refined,s,-2.585,"[-9.18, 4.01]",6.595,-0.710,0.494
refined,k0,-0.472,"[-2.626, 1.681]",2.154,-0.398,0.699
refined,k1,0.464,"[-1.981, 2.909]",2.445,0.344,0.738
refined,k2,-0.912,"[-3.197, 1.372]",2.285,-0.724,0.486
refined,k3,-0.580,"[-3.647, 2.487]",3.067,-0.343,0.739
refined,k4,-0.011,"[-6.457, 6.434]",6.445,-0.003,0.998
refined,k5,0.332,"[-2.868, 3.531]",3.199,0.188,0.855
