stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,49.821,1.857,0.000,38,0,9,1469535998.910,89270254.055
refined,104.118,1.857,0.000,38,0,9,1469535998.910,44113796.097
