attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.371,"[-4.909, 2.168]",3.538,-0.702,0.499,72,0.250,49264512.861,0.142,-1.000,-0.371,1,0,fn
c,-6.484,"[-19.894, 6.927]",13.411,-0.876,0.401,72,0.250,49264512.861,0.142,-6.000,-0.484,1,0,fn
s,-2.585,"[-9.18, 4.01]",6.595,-0.710,0.494,72,0.250,49264512.861,0.142,-3.000,0.415,1,0,fn
k0,-0.472,"[-2.626, 1.681]",2.154,-0.398,0.699,72,0.250,49264512.861,0.142,0.000,-0.472,0,0,fp
k1,0.464,"[-1.981, 2.909]",2.445,0.344,0.738,72,0.250,49264512.861,0.142,0.000,0.464,0,0,fp
k2,-0.912,"[-3.197, 1.372]",2.285,-0.724,0.486,72,0.250,49264512.861,0.142,0.000,-0.912,0,0,fp
k3,-0.580,"[-3.647, 2.487]",3.067,-0.343,0.739,72,0.250,49264512.861,0.142,0.000,-0.580,0,0,fp
k4,-0.011,"[-6.457, 6.434]",6.445,-0.003,0.998,72,0.250,49264512.861,0.142,0.000,-0.011,0,0,fp
k5,0.332,"[-2.868, 3.531]",3.199,0.188,0.855,72,0.250,49264512.861,0.142,0.000,0.332,0,0,fp
vot,0.211,,,,,72,0.250,49264512.861,0.142,0.167,0.045,0,0,fn
tt,-0.764,"[-1.057, -0.47]",0.294,-4.415,0.000,72,0.500,44113796.097,0.097,-1.000,0.236,0,0,fn
c,-4.510,"[-6.591, -2.43]",2.080,-3.684,0.001,72,0.500,44113796.097,0.097,-6.000,1.490,0,0,fn
s,-2.699,"[-3.647, -1.752]",0.948,-4.840,0.000,72,0.500,44113796.097,0.097,-3.000,0.301,0,0,fn
k0,0.444,"[-0.197, 1.085]",0.641,1.177,0.249,72,0.500,44113796.097,0.097,0.000,0.444,0,0,fp
k1,-0.420,"[-1.103, 0.263]",0.683,-1.044,0.305,72,0.500,44113796.097,0.097,0.000,-0.420,0,0,fp
k2,-0.238,"[-0.662, 0.187]",0.424,-0.952,0.349,72,0.500,44113796.097,0.097,0.000,-0.238,0,0,fp
k3,-0.152,"[-0.651, 0.347]",0.499,-0.518,0.609,72,0.500,44113796.097,0.097,0.000,-0.152,0,0,fp
k4,-0.978,"[-1.827, -0.128]",0.850,-1.955,0.060,72,0.500,44113796.097,0.097,0.000,-0.978,0,1,fp
k5,0.389,"[-0.217, 0.996]",0.607,1.091,0.284,72,0.500,44113796.097,0.097,0.000,0.389,0,0,fp
vot,0.169,,,,,72,0.500,44113796.097,0.097,0.167,0.003,0,0,fn
tt,-0.790,"[-1.055, -0.524]",0.266,-4.986,0.000,72,0.750,77325135.395,0.107,-1.000,0.210,0,0,fn
c,-5.280,"[-7.306, -3.254]",2.026,-4.371,0.000,72,0.750,77325135.395,0.107,-6.000,0.720,0,0,fn
s,-2.654,"[-3.57, -1.738]",0.916,-4.861,0.000,72,0.750,77325135.395,0.107,-3.000,0.346,0,0,fn
k0,0.615,"[0.008, 1.223]",0.608,1.699,0.096,72,0.750,77325135.395,0.107,0.000,0.615,0,1,fp
k1,-0.330,"[-0.901, 0.242]",0.572,-0.967,0.338,72,0.750,77325135.395,0.107,0.000,-0.330,0,0,fp
k2,-0.037,"[-0.386, 0.312]",0.349,-0.177,0.860,72,0.750,77325135.395,0.107,0.000,-0.037,0,0,fp
k3,-0.230,"[-0.716, 0.257]",0.486,-0.791,0.433,72,0.750,77325135.395,0.107,0.000,-0.230,0,0,fp
k4,-0.372,"[-0.991, 0.247]",0.619,-1.009,0.318,72,0.750,77325135.395,0.107,0.000,-0.372,0,0,fp
k5,0.055,"[-0.499, 0.609]",0.554,0.167,0.868,72,0.750,77325135.395,0.107,0.000,0.055,0,0,fp
vot,0.150,,,,,72,0.750,77325135.395,0.107,0.167,-0.017,0,0,fn
