attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.255,"[-1.606, -0.904]",0.351,-5.961,0.000,47.048,ngd,69,230676802.643,0.146,-1.000,-0.255,0,0,fn
c,-6.151,"[-7.74, -4.563]",1.589,-6.450,0.000,47.048,ngd,69,230676802.643,0.146,-6.000,-0.151,0,0,fn
s,-2.376,"[-3.025, -1.728]",0.649,-6.104,0.000,47.048,ngd,69,230676802.643,0.146,-3.000,0.624,0,0,fn
vot,0.204,,,,,47.048,ngd,69,230676802.643,0.146,0.167,0.037,0,0,fn
tt,-0.646,"[-0.808, -0.483]",0.163,-6.603,0.000,40.395,lm,69,216315871.691,0.141,-1.000,0.354,0,0,fn
c,-4.123,"[-5.07, -3.177]",0.947,-7.257,0.000,40.395,lm,69,216315871.691,0.141,-6.000,1.877,0,0,fn
s,-1.795,"[-2.235, -1.356]",0.440,-6.801,0.000,40.395,lm,69,216315871.691,0.141,-3.000,1.205,0,0,fn
vot,0.157,,,,,40.395,lm,69,216315871.691,0.141,0.167,-0.010,0,0,fn
tt,-0.760,"[-0.956, -0.564]",0.196,-6.457,0.000,94.296,ngd+lm,69,215992593.677,0.141,-1.000,0.240,0,0,fn
c,-4.360,"[-5.383, -3.337]",1.023,-7.100,0.000,94.296,ngd+lm,69,215992593.677,0.141,-6.000,1.640,0,0,fn
s,-1.864,"[-2.328, -1.399]",0.464,-6.685,0.000,94.296,ngd+lm,69,215992593.677,0.141,-3.000,1.136,0,0,fn
vot,0.174,,,,,94.296,ngd+lm,69,215992593.677,0.141,0.167,0.008,0,0,fn
