attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.051,"[-1.428, -0.674]",0.377,-4.646,0.000,4.956,ngd,87,187106883.024,0.142,-1.000,-0.051,0,0,fn
c,-6.684,"[-9.216, -4.153]",2.531,-4.399,0.000,4.956,ngd,87,187106883.024,0.142,-6.000,-0.684,0,0,fn
s,-3.333,"[-4.659, -2.007]",1.326,-4.188,0.000,4.956,ngd,87,187106883.024,0.142,-3.000,-0.333,0,0,fn
vot,0.157,,,,,4.956,ngd,87,187106883.024,0.142,0.167,-0.009,0,0,fn
tt,-2.396,"[-4.293, -0.499]",1.897,-2.104,0.039,5.046,lm,87,854331773.403,0.304,-1.000,-1.396,0,0,fn
c,-6.597,"[-11.325, -1.87]",4.728,-2.325,0.023,5.046,lm,87,854331773.403,0.304,-6.000,-0.597,0,0,fn
s,-2.693,"[-4.724, -0.662]",2.031,-2.210,0.030,5.046,lm,87,854331773.403,0.304,-3.000,0.307,0,0,fn
vot,0.363,,,,,5.046,lm,87,854331773.403,0.304,0.167,0.196,0,0,fn
tt,-0.952,"[-1.258, -0.646]",0.306,-5.177,0.000,10.263,ngd+lm,87,182625608.975,0.141,-1.000,0.048,0,0,fn
c,-6.242,"[-8.378, -4.106]",2.136,-4.868,0.000,10.263,ngd+lm,87,182625608.975,0.141,-6.000,-0.242,0,0,fn
s,-2.900,"[-3.931, -1.868]",1.032,-4.683,0.000,10.263,ngd+lm,87,182625608.975,0.141,-3.000,0.100,0,0,fn
vot,0.153,,,,,10.263,ngd+lm,87,182625608.975,0.141,0.167,-0.014,0,0,fn
