stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,30.110,2.023,0.000,0,9,2134690283.023,423155872.615,76
refined,66.103,2.023,0.000,0,9,2134690283.023,216073581.397,76
