stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.350,"[-2.354, -0.345]",1.005,-2.681,0.009
norefined,c,-5.626,"[-10.014, -1.238]",4.388,-2.559,0.013
norefined,s,-2.974,"[-5.333, -0.614]",2.360,-2.516,0.014
norefined,k0,-0.741,"[-2.224, 0.742]",1.483,-0.997,0.322
norefined,k1,-0.744,"[-1.727, 0.239]",0.983,-1.511,0.135
norefined,k2,-1.205,"[-3.189, 0.778]",1.984,-1.213,0.229
norefined,k3,0.193,"[-1.022, 1.409]",1.215,0.318,0.752
norefined,k4,0.011,"[-0.906, 0.928]",0.917,0.025,0.980
norefined,k5,0.315,"[-0.838, 1.469]",1.154,0.546,0.587
refined,tt,-1.100,"[-1.736, -0.465]",0.635,-3.458,0.001
refined,c,-6.125,"[-9.464, -2.786]",3.339,-3.661,0.000
refined,s,-2.543,"[-4.045, -1.042]",1.502,-3.380,0.001
refined,k0,-0.444,"[-1.662, 0.774]",1.218,-0.727,0.470
refined,k1,-0.491,"[-1.297, 0.315]",0.806,-1.216,0.228
refined,k2,-0.225,"[-1.401, 0.951]",1.176,-0.382,0.704
refined,k3,-0.599,"[-1.582, 0.383]",0.982,-1.218,0.228
refined,k4,-0.248,"[-1.03, 0.535]",0.782,-0.632,0.530
refined,k5,-0.125,"[-0.993, 0.743]",0.868,-0.288,0.774
