attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.884,"[-1.155, -0.613]",0.271,-6.510,0.000,81,0.150,99863939.714,0.104,-1.000,0.116,0,0,fn
c,-5.622,"[-7.105, -4.14]",1.482,-7.570,0.000,81,0.150,99863939.714,0.104,-6.000,0.378,0,0,fn
s,-2.823,"[-3.638, -2.007]",0.815,-6.910,0.000,81,0.150,99863939.714,0.104,-3.000,0.177,0,0,fn
k0,-0.003,"[-0.647, 0.641]",0.644,-0.009,0.993,81,0.150,99863939.714,0.104,0.000,-0.003,0,0,fp
k1,-0.135,"[-0.444, 0.173]",0.309,-0.876,0.384,81,0.150,99863939.714,0.104,0.000,-0.135,0,0,fp
k2,-0.005,"[-0.456, 0.446]",0.451,-0.021,0.983,81,0.150,99863939.714,0.104,0.000,-0.005,0,0,fp
k3,-0.472,"[-0.956, 0.013]",0.484,-1.944,0.056,81,0.150,99863939.714,0.104,0.000,-0.472,0,1,fp
k4,0.402,"[-0.146, 0.95]",0.548,1.464,0.148,81,0.150,99863939.714,0.104,0.000,0.402,0,0,fp
k5,-0.071,"[-0.498, 0.355]",0.427,-0.333,0.740,81,0.150,99863939.714,0.104,0.000,-0.071,0,0,fp
vot,0.157,,,,,81,0.150,99863939.714,0.104,0.167,-0.009,0,0,fn
tt,-1.122,"[-1.485, -0.759]",0.363,-6.165,0.000,81,0.200,110073926.777,0.108,-1.000,-0.122,0,0,fn
c,-6.485,"[-8.419, -4.551]",1.934,-6.694,0.000,81,0.200,110073926.777,0.108,-6.000,-0.485,0,0,fn
s,-3.162,"[-4.155, -2.169]",0.993,-6.357,0.000,81,0.200,110073926.777,0.108,-3.000,-0.162,0,0,fn
k0,0.036,"[-0.699, 0.772]",0.736,0.098,0.922,81,0.200,110073926.777,0.108,0.000,0.036,0,0,fp
k1,-0.081,"[-0.416, 0.254]",0.335,-0.484,0.630,81,0.200,110073926.777,0.108,0.000,-0.081,0,0,fp
k2,-0.116,"[-0.598, 0.365]",0.482,-0.482,0.631,81,0.200,110073926.777,0.108,0.000,-0.116,0,0,fp
k3,0.242,"[-0.255, 0.738]",0.497,0.971,0.335,81,0.200,110073926.777,0.108,0.000,0.242,0,0,fp
k4,-0.210,"[-0.722, 0.302]",0.512,-0.818,0.416,81,0.200,110073926.777,0.108,0.000,-0.210,0,0,fp
k5,0.247,"[-0.24, 0.735]",0.487,1.013,0.315,81,0.200,110073926.777,0.108,0.000,0.247,0,0,fp
vot,0.173,,,,,81,0.200,110073926.777,0.108,0.167,0.006,0,0,fn
tt,-1.198,"[-1.599, -0.796]",0.402,-5.952,0.000,81,0.250,109020223.976,0.104,-1.000,-0.198,0,0,fn
c,-7.054,"[-9.235, -4.874]",2.181,-6.457,0.000,81,0.250,109020223.976,0.104,-6.000,-1.054,0,0,fn
s,-3.120,"[-4.121, -2.119]",1.001,-6.222,0.000,81,0.250,109020223.976,0.104,-3.000,-0.120,0,0,fn
k0,-0.085,"[-0.824, 0.653]",0.738,-0.231,0.818,81,0.250,109020223.976,0.104,0.000,-0.085,0,0,fp
k1,-0.057,"[-0.417, 0.304]",0.361,-0.314,0.755,81,0.250,109020223.976,0.104,0.000,-0.057,0,0,fp
k2,0.213,"[-0.3, 0.726]",0.513,0.828,0.410,81,0.250,109020223.976,0.104,0.000,0.213,0,0,fp
k3,0.346,"[-0.167, 0.86]",0.513,1.347,0.182,81,0.250,109020223.976,0.104,0.000,0.346,0,0,fp
k4,0.181,"[-0.372, 0.734]",0.553,0.654,0.515,81,0.250,109020223.976,0.104,0.000,0.181,0,0,fp
k5,0.239,"[-0.238, 0.717]",0.478,1.000,0.321,81,0.250,109020223.976,0.104,0.000,0.239,0,0,fp
vot,0.170,,,,,81,0.250,109020223.976,0.104,0.167,0.003,0,0,fn
