stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.982,"[-1.758, -0.206]",0.776,-2.525,0.014
norefined,c,-7.766,"[-13.164, -2.368]",5.398,-2.872,0.005
norefined,s,-1.819,"[-3.198, -0.441]",1.379,-2.634,0.010
norefined,k0,-1.007,"[-3.012, 0.997]",2.004,-1.003,0.320
norefined,k1,-0.946,"[-2.074, 0.181]",1.128,-1.675,0.099
norefined,k2,-0.941,"[-2.584, 0.703]",1.644,-1.142,0.258
norefined,k3,0.475,"[-0.696, 1.646]",1.171,0.810,0.421
norefined,k4,1.386,"[-0.384, 3.156]",1.770,1.563,0.123
norefined,k5,-0.755,"[-1.996, 0.486]",1.241,-1.214,0.229
refined,tt,-1.198,"[-1.599, -0.796]",0.402,-5.952,0.000
refined,c,-7.054,"[-9.235, -4.874]",2.181,-6.457,0.000
refined,s,-3.120,"[-4.121, -2.119]",1.001,-6.222,0.000
refined,k0,-0.085,"[-0.824, 0.653]",0.738,-0.231,0.818
refined,k1,-0.057,"[-0.417, 0.304]",0.361,-0.314,0.755
refined,k2,0.213,"[-0.3, 0.726]",0.513,0.828,0.410
refined,k3,0.346,"[-0.167, 0.86]",0.513,1.347,0.182
refined,k4,0.181,"[-0.372, 0.734]",0.553,0.654,0.515
refined,k5,0.239,"[-0.238, 0.717]",0.478,1.000,0.321
