stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.555,"[-1.091, -0.02]",0.536,-1.729,0.088
norefined,c,-5.147,"[-9.999, -0.295]",4.852,-1.769,0.081
norefined,s,-2.256,"[-4.327, -0.184]",2.072,-1.816,0.074
norefined,k0,0.462,"[-0.807, 1.732]",1.269,0.608,0.545
norefined,k1,-0.445,"[-1.504, 0.614]",1.059,-0.701,0.486
norefined,k2,0.786,"[-0.558, 2.129]",1.344,0.975,0.333
norefined,k3,0.321,"[-0.762, 1.405]",1.083,0.495,0.623
norefined,k4,-1.556,"[-3.328, 0.216]",1.772,-1.464,0.148
norefined,k5,0.200,"[-0.89, 1.289]",1.090,0.305,0.761
refined,tt,-1.251,"[-2.362, -0.14]",1.111,-1.877,0.065
refined,c,-7.037,"[-13.644, -0.429]",6.607,-1.776,0.080
refined,s,-4.365,"[-8.355, -0.375]",3.990,-1.825,0.072
refined,k0,0.692,"[-1.015, 2.399]",1.707,0.676,0.501
refined,k1,-0.170,"[-1.187, 0.847]",1.017,-0.278,0.782
refined,k2,-0.863,"[-2.28, 0.554]",1.417,-1.016,0.313
refined,k3,-0.392,"[-1.631, 0.848]",1.240,-0.527,0.600
refined,k4,1.609,"[-0.683, 3.901]",2.292,1.171,0.246
refined,k5,-0.441,"[-1.595, 0.712]",1.153,-0.638,0.525
