attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.792,"[-2.95, -0.634]",1.158,-2.581,0.012,10,0.150,197040319.272,0.142,-1.000,-0.792,0,0,fn
c,-12.275,"[-20.515, -4.034]",8.241,-2.484,0.015,10,0.150,197040319.272,0.142,-6.000,-6.275,0,0,fn
s,-6.531,"[-11.06, -2.002]",4.529,-2.405,0.019,10,0.150,197040319.272,0.142,-3.000,-3.531,0,0,fn
k0,-0.009,"[-0.883, 0.864]",0.874,-0.017,0.986,10,0.150,197040319.272,0.142,0.000,-0.009,0,0,fp
k1,-0.522,"[-1.548, 0.505]",1.027,-0.848,0.400,10,0.150,197040319.272,0.142,0.000,-0.522,0,0,fp
k2,0.117,"[-0.872, 1.106]",0.989,0.197,0.844,10,0.150,197040319.272,0.142,0.000,0.117,0,0,fp
k3,-0.507,"[-1.589, 0.576]",1.082,-0.781,0.438,10,0.150,197040319.272,0.142,0.000,-0.507,0,0,fp
k4,0.490,"[-0.779, 1.758]",1.269,0.644,0.522,10,0.150,197040319.272,0.142,0.000,0.490,0,0,fp
k5,-0.498,"[-1.381, 0.384]",0.883,-0.942,0.350,10,0.150,197040319.272,0.142,0.000,-0.498,0,0,fp
vot,0.146,,,,,10,0.150,197040319.272,0.142,0.167,-0.021,0,0,fn
tt,-1.251,"[-2.362, -0.14]",1.111,-1.877,0.065,10,0.250,688630067.939,0.265,-1.000,-0.251,0,0,fn
c,-7.037,"[-13.644, -0.429]",6.607,-1.776,0.080,10,0.250,688630067.939,0.265,-6.000,-1.037,0,0,fn
s,-4.365,"[-8.355, -0.375]",3.990,-1.825,0.072,10,0.250,688630067.939,0.265,-3.000,-1.365,0,0,fn
k0,0.692,"[-1.015, 2.399]",1.707,0.676,0.501,10,0.250,688630067.939,0.265,0.000,0.692,0,0,fp
k1,-0.170,"[-1.187, 0.847]",1.017,-0.278,0.782,10,0.250,688630067.939,0.265,0.000,-0.170,0,0,fp
k2,-0.863,"[-2.28, 0.554]",1.417,-1.016,0.313,10,0.250,688630067.939,0.265,0.000,-0.863,0,0,fp
k3,-0.392,"[-1.631, 0.848]",1.240,-0.527,0.600,10,0.250,688630067.939,0.265,0.000,-0.392,0,0,fp
k4,1.609,"[-0.683, 3.901]",2.292,1.171,0.246,10,0.250,688630067.939,0.265,0.000,1.609,0,0,fp
k5,-0.441,"[-1.595, 0.712]",1.153,-0.638,0.525,10,0.250,688630067.939,0.265,0.000,-0.441,0,0,fp
vot,0.178,,,,,10,0.250,688630067.939,0.265,0.167,0.011,0,0,fn
tt,-1261.998,"[-518442.56, 515918.564]",517180.562,-0.004,0.997,10,0.500,2004101985.094,0.502,-1.000,-1260.998,1,0,fn
c,-7131.625,"[-683053.335, 668790.086]",675921.711,-0.018,0.986,10,0.500,2004101985.094,0.502,-6.000,-7125.625,1,0,fn
s,-2699.439,"[-320150.946, 314752.067]",317451.506,-0.014,0.989,10,0.500,2004101985.094,0.502,-3.000,-2696.439,1,0,fn
k0,-1333.957,"[-2070880.969, 2068213.056]",2069547.012,-0.001,0.999,10,0.500,2004101985.094,0.502,0.000,-1333.957,0,0,fp
k1,245.866,"[-1277583.78, 1278075.513]",1277829.647,0.000,1.000,10,0.500,2004101985.094,0.502,0.000,245.866,0,0,fp
k2,460.991,"[-345724.273, 346646.254]",346185.264,0.002,0.998,10,0.500,2004101985.094,0.502,0.000,460.991,0,0,fp
k3,-771.878,"[-1396024.109, 1394480.354]",1395252.231,-0.001,0.999,10,0.500,2004101985.094,0.502,0.000,-771.878,0,0,fp
k4,721.859,"[-1520266.009, 1521709.727]",1520987.868,0.001,0.999,10,0.500,2004101985.094,0.502,0.000,721.859,0,0,fp
k5,1775.392,"[-1170330.49, 1173881.273]",1172105.881,0.003,0.998,10,0.500,2004101985.094,0.502,0.000,1775.392,0,0,fp
vot,0.177,,,,,10,0.500,2004101985.094,0.502,0.167,0.010,0,0,fn
