stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.604,"[-2.618, -0.59]",1.014,-3.158,0.002
norefined,c,-7.802,"[-12.965, -2.639]",5.163,-3.016,0.004
norefined,s,-3.531,"[-5.853, -1.21]",2.322,-3.036,0.003
norefined,k0,0.240,"[-0.334, 0.815]",0.575,0.835,0.407
norefined,k1,0.098,"[-0.921, 1.117]",1.019,0.192,0.849
norefined,k2,-0.559,"[-1.543, 0.424]",0.984,-1.135,0.260
norefined,k3,0.501,"[-0.083, 1.085]",0.584,1.714,0.091
norefined,k4,-0.671,"[-1.352, 0.01]",0.681,-1.967,0.053
norefined,k5,0.288,"[-0.518, 1.094]",0.806,0.713,0.478
refined,tt,-0.768,"[-1.112, -0.424]",0.344,-4.457,0.000
refined,c,-4.341,"[-6.337, -2.344]",1.997,-4.339,0.000
refined,s,-2.404,"[-3.405, -1.404]",1.000,-4.798,0.000
refined,k0,-0.066,"[-0.388, 0.256]",0.322,-0.411,0.683
refined,k1,0.132,"[-0.328, 0.592]",0.460,0.573,0.568
refined,k2,-0.147,"[-0.532, 0.239]",0.386,-0.758,0.451
refined,k3,-0.005,"[-0.294, 0.285]",0.290,-0.032,0.975
refined,k4,-0.312,"[-0.662, 0.038]",0.350,-1.777,0.080
refined,k5,-0.086,"[-0.568, 0.396]",0.482,-0.356,0.723
