stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,70.433,2.023,0.000,76,0,9,3027216221.026,289377204.135
refined,200.811,2.023,0.000,76,0,9,3027216221.026,108212957.364
