stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.708,-4.964,-1.239,-1.844,1.880,-1.675,0.937,0.316,1.310,1738887368.082,0.143
norefined,2,-0.797,-5.019,-1.599,-1.861,1.697,-1.623,0.747,0.226,1.142,1152595763.640,0.159
norefined,3,-0.789,-5.077,-1.978,-1.816,1.504,-1.532,0.572,0.167,0.994,826806688.033,0.155
norefined,4,-0.896,-5.109,-2.338,-1.688,1.287,-1.398,0.443,0.135,0.901,629435726.690,0.175
norefined,5,-0.785,-5.134,-2.688,-1.499,1.072,-1.244,0.367,0.131,0.843,495471517.866,0.153
norefined,6,-1.143,-5.109,-2.846,-1.348,0.858,-1.086,0.355,0.096,0.813,444281299.647,0.224
norefined,7,-0.715,-5.169,-3.030,-1.229,0.783,-1.002,0.330,0.097,0.767,381591563.376,0.138
norefined,8,-1.166,-5.150,-3.055,-1.141,0.624,-0.905,0.327,0.053,0.732,346268460.401,0.226
norefined,9,-0.715,-5.230,-3.187,-1.037,0.591,-0.833,0.294,0.053,0.668,312027063.407,0.137
norefined,10,-1.181,-5.217,-3.169,-0.964,0.453,-0.766,0.287,0.012,0.629,290973035.547,0.226
refined,11,-1.181,-5.217,-3.169,-0.964,0.453,-0.766,0.287,0.012,0.629,290973035.547,0.226
refined,12,-0.983,-5.665,-2.766,0.055,-0.405,-0.215,0.026,0.543,-0.406,138243548.909,0.173
refined,13,-1.162,-6.920,-3.517,-0.131,-0.382,-0.122,-0.052,0.512,-0.242,117768479.015,0.168
refined,14,-1.291,-7.777,-3.949,-0.151,-0.414,-0.084,-0.087,0.543,-0.239,116232619.206,0.166
refined,15,-1.334,-8.097,-4.105,-0.148,-0.419,-0.063,-0.089,0.537,-0.239,116059595.192,0.165
refined,16,-1.350,-8.218,-4.163,-0.143,-0.420,-0.056,-0.087,0.530,-0.241,116034327.239,0.164
refined,17,-1.357,-8.266,-4.186,-0.140,-0.419,-0.053,-0.086,0.527,-0.242,116030247.319,0.164
refined,18,-1.359,-8.286,-4.195,-0.139,-0.419,-0.052,-0.086,0.526,-0.242,116029574.944,0.164
refined,19,-1.360,-8.294,-4.199,-0.138,-0.419,-0.051,-0.086,0.525,-0.242,116029463.368,0.164
refined,20,-1.361,-8.297,-4.201,-0.138,-0.419,-0.051,-0.085,0.525,-0.242,116029444.805,0.164
