stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.161,"[-1.801, -0.521]",0.640,-3.621,0.001
norefined,c,-5.229,"[-7.968, -2.489]",2.740,-3.809,0.000
norefined,s,-2.988,"[-4.516, -1.459]",1.529,-3.901,0.000
norefined,k0,-1.030,"[-1.945, -0.115]",0.915,-2.247,0.028
norefined,k1,0.710,"[-0.073, 1.492]",0.783,1.810,0.075
norefined,k2,-0.796,"[-1.684, 0.092]",0.888,-1.788,0.078
norefined,k3,0.678,"[-0.139, 1.494]",0.816,1.657,0.102
norefined,k4,-0.091,"[-0.995, 0.813]",0.904,-0.201,0.842
norefined,k5,0.790,"[-0.03, 1.61]",0.820,1.922,0.059
refined,tt,-0.865,"[-1.166, -0.563]",0.302,-5.719,0.000
refined,c,-5.335,"[-6.999, -3.671]",1.664,-6.401,0.000
refined,s,-2.764,"[-3.626, -1.902]",0.862,-6.399,0.000
refined,k0,0.075,"[-0.304, 0.454]",0.379,0.397,0.693
refined,k1,0.144,"[-0.234, 0.523]",0.379,0.760,0.450
refined,k2,-0.479,"[-1.0, 0.042]",0.521,-1.835,0.071
refined,k3,0.541,"[0.054, 1.027]",0.486,2.220,0.030
refined,k4,-0.160,"[-0.713, 0.392]",0.553,-0.579,0.565
refined,k5,-0.037,"[-0.495, 0.421]",0.458,-0.161,0.872
