stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,62.803,2.023,0.000,76,0,9,2857218655.592,302792944.935
refined,167.370,2.023,0.000,76,0,9,2857218655.592,121674267.927
