stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.190,"[-1.822, -0.559]",0.631,-3.765,0.000
norefined,c,-5.276,"[-7.934, -2.618]",2.658,-3.962,0.000
norefined,s,-3.027,"[-4.522, -1.531]",1.495,-4.040,0.000
norefined,k0,-1.098,"[-2.026, -0.17]",0.928,-2.361,0.021
norefined,k1,0.506,"[-0.218, 1.23]",0.724,1.396,0.167
norefined,k2,-0.725,"[-1.591, 0.141]",0.866,-1.671,0.099
norefined,k3,0.400,"[-0.36, 1.161]",0.761,1.050,0.297
norefined,k4,0.031,"[-0.943, 1.004]",0.973,0.063,0.950
norefined,k5,0.574,"[-0.197, 1.344]",0.771,1.486,0.142
refined,tt,-0.954,"[-1.278, -0.631]",0.324,-5.884,0.000
refined,c,-5.874,"[-7.696, -4.052]",1.822,-6.436,0.000
refined,s,-2.765,"[-3.595, -1.935]",0.830,-6.650,0.000
refined,k0,-0.206,"[-0.6, 0.189]",0.394,-1.041,0.302
refined,k1,-0.313,"[-0.725, 0.1]",0.413,-1.514,0.135
refined,k2,-0.073,"[-0.576, 0.43]",0.503,-0.289,0.773
refined,k3,0.037,"[-0.422, 0.495]",0.458,0.161,0.873
refined,k4,0.362,"[-0.231, 0.955]",0.593,1.218,0.227
refined,k5,-0.214,"[-0.64, 0.212]",0.426,-1.002,0.320
