stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.041,-7.064,-2.068,-0.694,0.822,1.899,-0.069,1.135,-0.170,2218960817.123,0.006
norefined,2,-0.517,-7.065,-2.126,-0.749,0.778,1.831,-0.139,1.073,-0.209,973500268.344,0.073
norefined,3,-0.909,-7.053,-2.251,-0.855,0.668,1.640,-0.188,0.950,-0.262,694976683.630,0.129
norefined,4,-0.919,-7.087,-2.401,-0.997,0.445,1.315,-0.178,0.736,-0.333,512689712.240,0.130
norefined,5,-1.174,-7.064,-2.520,-1.066,0.265,1.022,-0.119,0.533,-0.377,420409054.543,0.166
norefined,6,-0.781,-7.126,-2.610,-1.044,0.148,0.858,-0.047,0.359,-0.463,458714195.999,0.110
norefined,7,-1.273,-7.063,-2.618,-1.031,0.135,0.816,-0.045,0.330,-0.423,378946327.172,0.180
norefined,8,-0.827,-7.137,-2.676,-0.981,0.062,0.717,0.012,0.202,-0.497,418975506.221,0.116
norefined,9,-1.319,-7.072,-2.677,-0.961,0.060,0.695,0.009,0.182,-0.446,353788236.441,0.186
norefined,10,-0.859,-7.150,-2.723,-0.900,0.003,0.622,0.056,0.076,-0.516,394688125.612,0.120
refined,11,-1.319,-7.072,-2.677,-0.961,0.060,0.695,0.009,0.182,-0.446,353788236.441,0.186
refined,12,-0.878,-5.299,-2.456,0.261,-0.123,0.123,0.127,-0.451,-0.108,241213200.177,0.166
refined,13,-0.913,-5.418,-2.516,0.007,0.134,0.153,0.051,-0.315,-0.274,233526274.457,0.168
refined,14,-0.944,-5.593,-2.603,0.045,0.098,0.189,0.100,-0.364,-0.245,233183255.408,0.169
refined,15,-0.950,-5.631,-2.630,0.037,0.110,0.191,0.089,-0.357,-0.244,233158155.206,0.169
refined,16,-0.955,-5.659,-2.646,0.040,0.108,0.196,0.092,-0.360,-0.244,233155218.110,0.169
refined,17,-0.956,-5.664,-2.649,0.040,0.109,0.196,0.091,-0.359,-0.243,233154842.487,0.169
refined,18,-0.956,-5.668,-2.652,0.040,0.109,0.197,0.091,-0.359,-0.243,233154792.043,0.169
refined,19,-0.957,-5.669,-2.652,0.040,0.109,0.197,0.091,-0.359,-0.243,233154785.105,0.169
refined,20,-0.957,-5.670,-2.653,0.040,0.109,0.197,0.091,-0.359,-0.243,233154784.141,0.169
