stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.041,-7.064,-2.068,-0.694,0.822,1.899,-0.069,1.135,-0.170,2655930671.623,0.006
norefined,2,-0.511,-7.064,-2.145,-0.757,0.772,1.821,-0.141,1.073,-0.209,1294766100.947,0.072
norefined,3,-0.901,-7.044,-2.299,-0.871,0.676,1.630,-0.190,0.969,-0.247,917295046.753,0.128
norefined,4,-1.049,-7.056,-2.468,-1.030,0.488,1.304,-0.197,0.793,-0.287,690673721.788,0.149
norefined,5,-0.958,-7.089,-2.634,-1.124,0.286,0.966,-0.157,0.590,-0.365,549236862.620,0.135
norefined,6,-1.347,-7.040,-2.724,-1.147,0.159,0.720,-0.135,0.486,-0.380,554145131.924,0.191
norefined,7,-0.893,-7.120,-2.792,-1.116,0.099,0.613,-0.069,0.390,-0.439,499531045.531,0.125
norefined,8,-1.375,-7.052,-2.822,-1.111,0.059,0.524,-0.076,0.376,-0.402,509338493.458,0.195
norefined,9,-0.911,-7.132,-2.880,-1.066,0.008,0.441,-0.019,0.300,-0.463,469884016.353,0.128
norefined,10,-1.399,-7.063,-2.895,-1.057,-0.016,0.381,-0.031,0.297,-0.417,484041736.927,0.198
refined,11,-0.911,-7.132,-2.880,-1.066,0.008,0.441,-0.019,0.300,-0.463,469884016.353,0.128
refined,12,-1.336,-7.267,-3.813,-0.266,0.278,-0.457,-0.264,0.013,-0.624,333254925.317,0.184
refined,13,-1.365,-6.985,-4.050,-0.005,-0.596,0.205,0.803,0.440,-0.902,312096359.712,0.195
refined,14,-2.457,-12.078,-7.366,-0.071,-0.763,0.550,0.798,0.601,-1.807,286003282.777,0.203
refined,15,-3.421,-16.242,-9.724,-0.186,-1.688,1.101,1.289,0.823,-2.810,278067864.587,0.211
refined,16,-4.404,-20.571,-12.048,-0.435,-2.478,1.616,1.616,0.901,-3.782,275475594.265,0.214
refined,17,-4.772,-22.175,-12.910,-0.531,-2.760,1.831,1.761,0.938,-4.169,275334722.733,0.215
refined,18,-4.714,-21.955,-12.789,-0.517,-2.683,1.791,1.702,0.916,-4.082,275333534.069,0.215
refined,19,-4.789,-22.258,-12.963,-0.529,-2.765,1.841,1.768,0.941,-4.182,275333511.468,0.215
refined,20,-4.715,-21.961,-12.792,-0.517,-2.683,1.792,1.702,0.915,-4.080,275333876.164,0.215
