stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,45.431,1.727,0.000,76,0,9,3337420859.502,469884016.351
refined,82.792,1.727,0.000,76,0,9,3337420859.502,275333511.467
