stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,65.070,1.765,0.000,57,0,9,2215633995.012,167843152.064
refined,234.538,1.765,0.000,57,0,9,2215633995.012,49262727.040
