stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.927,"[-1.976, 0.121]",1.049,-1.603,0.140
norefined,c,-5.115,"[-11.464, 1.234]",6.349,-1.460,0.175
norefined,s,-3.766,"[-8.302, 0.771]",4.536,-1.505,0.163
norefined,k0,-0.653,"[-4.108, 2.802]",3.455,-0.343,0.739
norefined,k1,0.363,"[-2.45, 3.176]",2.813,0.234,0.820
norefined,k2,-0.759,"[-2.71, 1.191]",1.951,-0.705,0.497
norefined,k3,1.755,"[-3.672, 7.182]",5.427,0.586,0.571
norefined,k4,-1.066,"[-3.318, 1.186]",2.252,-0.858,0.411
norefined,k5,-0.033,"[-4.058, 3.992]",4.025,-0.015,0.988
refined,tt,-1.064,"[-1.608, -0.521]",0.543,-3.549,0.005
refined,c,-6.776,"[-10.775, -2.778]",3.999,-3.072,0.012
refined,s,-2.931,"[-4.467, -1.394]",1.536,-3.458,0.006
refined,k0,-0.285,"[-1.658, 1.089]",1.373,-0.376,0.715
refined,k1,-0.560,"[-1.643, 0.523]",1.083,-0.937,0.371
refined,k2,-0.113,"[-0.863, 0.638]",0.750,-0.272,0.791
refined,k3,0.535,"[-0.756, 1.827]",1.291,0.752,0.470
refined,k4,-0.188,"[-0.994, 0.617]",0.805,-0.423,0.681
refined,k5,0.181,"[-1.091, 1.453]",1.272,0.258,0.802
