stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.975,"[-1.572, -0.378]",0.597,-3.261,0.002
norefined,c,-5.522,"[-8.623, -2.42]",3.102,-3.553,0.001
norefined,s,-2.848,"[-4.6, -1.096]",1.752,-3.246,0.002
norefined,k0,-0.852,"[-1.996, 0.292]",1.144,-1.487,0.142
norefined,k1,0.679,"[-0.257, 1.616]",0.937,1.448,0.152
norefined,k2,0.133,"[-0.607, 0.874]",0.740,0.359,0.721
norefined,k3,0.139,"[-0.521, 0.8]",0.661,0.420,0.675
norefined,k4,0.639,"[-0.408, 1.687]",1.048,1.218,0.227
norefined,k5,0.450,"[-0.357, 1.258]",0.807,1.114,0.269
refined,tt,-1.318,"[-2.027, -0.609]",0.709,-3.710,0.000
refined,c,-7.929,"[-11.732, -4.126]",3.803,-4.161,0.000
refined,s,-4.084,"[-6.36, -1.808]",2.276,-3.582,0.001
refined,k0,-0.148,"[-1.275, 0.98]",1.127,-0.261,0.795
refined,k1,-0.100,"[-1.055, 0.855]",0.955,-0.209,0.835
refined,k2,0.479,"[-0.39, 1.348]",0.869,1.101,0.275
refined,k3,-0.117,"[-0.9, 0.666]",0.783,-0.298,0.766
refined,k4,0.609,"[-0.565, 1.783]",1.174,1.036,0.304
refined,k5,-0.109,"[-0.913, 0.695]",0.804,-0.271,0.787
