stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.052,"[-1.65, -0.454]",0.598,-3.510,0.001
norefined,c,-5.510,"[-8.337, -2.683]",2.827,-3.890,0.000
norefined,s,-2.926,"[-4.536, -1.316]",1.610,-3.628,0.001
norefined,k0,-0.774,"[-1.866, 0.317]",1.091,-1.416,0.161
norefined,k1,0.680,"[-0.214, 1.573]",0.893,1.519,0.134
norefined,k2,0.033,"[-0.675, 0.742]",0.708,0.094,0.925
norefined,k3,0.133,"[-0.465, 0.73]",0.597,0.443,0.659
norefined,k4,0.557,"[-0.457, 1.571]",1.014,1.097,0.277
norefined,k5,0.488,"[-0.291, 1.267]",0.779,1.250,0.216
refined,tt,-1.268,"[-1.907, -0.63]",0.638,-3.965,0.000
refined,c,-7.021,"[-10.09, -3.951]",3.069,-4.566,0.000
refined,s,-3.662,"[-5.505, -1.819]",1.843,-3.966,0.000
refined,k0,0.520,"[-0.487, 1.526]",1.007,1.030,0.307
refined,k1,-0.369,"[-1.25, 0.512]",0.881,-0.836,0.406
refined,k2,-0.068,"[-0.734, 0.599]",0.667,-0.202,0.840
refined,k3,0.079,"[-0.606, 0.765]",0.685,0.231,0.818
refined,k4,-0.019,"[-1.04, 1.001]",1.020,-0.038,0.970
refined,k5,0.245,"[-0.556, 1.046]",0.801,0.610,0.544
