stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.645,"[-1.267, -0.023]",0.622,-2.071,0.042
norefined,c,-4.764,"[-9.127, -0.402]",4.363,-2.180,0.033
norefined,s,-2.615,"[-5.336, 0.107]",2.722,-1.917,0.059
norefined,k0,-1.013,"[-2.782, 0.757]",1.769,-1.142,0.257
norefined,k1,0.672,"[-0.845, 2.19]",1.517,0.885,0.379
norefined,k2,1.139,"[-0.708, 2.985]",1.846,1.231,0.223
norefined,k3,0.212,"[-0.954, 1.378]",1.166,0.363,0.718
norefined,k4,0.187,"[-0.935, 1.31]",1.123,0.333,0.740
norefined,k5,1.439,"[-0.473, 3.351]",1.912,1.502,0.138
refined,tt,-0.162,"[-0.218, -0.107]",0.056,-5.841,0.000
refined,c,-1.446,"[-1.831, -1.062]",0.385,-7.503,0.000
refined,s,-0.715,"[-1.011, -0.42]",0.296,-4.828,0.000
refined,k0,0.020,"[-0.242, 0.282]",0.262,0.153,0.879
refined,k1,0.091,"[-0.234, 0.416]",0.325,0.558,0.579
refined,k2,0.141,"[-0.166, 0.447]",0.307,0.917,0.362
refined,k3,0.486,"[0.128, 0.844]",0.358,2.710,0.009
refined,k4,0.313,"[0.015, 0.611]",0.298,2.094,0.040
refined,k5,0.423,"[0.054, 0.792]",0.369,2.286,0.025
