stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,19.142,1.727,0.000,0,9,3187012825.384,892404237.448,76
refined,39.736,1.727,0.000,0,9,3187012825.384,502868389.275,76
