stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,60.160,1.857,0.000,0,9,1397382901.299,71040238.632,38
refined,190.587,1.857,0.000,0,9,1397382901.299,23232534.210,38
