stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.815,"[-1.371, -0.26]",0.556,-2.461,0.017
norefined,c,-6.672,"[-10.825, -2.518]",4.153,-2.694,0.010
norefined,s,-3.413,"[-5.503, -1.322]",2.090,-2.738,0.009
norefined,k0,0.029,"[-0.47, 0.527]",0.499,0.096,0.924
norefined,k1,-0.645,"[-1.473, 0.182]",0.828,-1.308,0.197
norefined,k2,-0.574,"[-1.744, 0.596]",1.170,-0.823,0.415
norefined,k3,0.996,"[-0.242, 2.233]",1.237,1.350,0.183
norefined,k4,0.806,"[0.032, 1.579]",0.773,1.748,0.087
norefined,k5,0.379,"[-0.404, 1.162]",0.783,0.812,0.421
refined,tt,-0.923,"[-1.278, -0.568]",0.355,-4.362,0.000
refined,c,-5.133,"[-6.916, -3.35]",1.783,-4.829,0.000
refined,s,-2.630,"[-3.535, -1.725]",0.905,-4.873,0.000
refined,k0,-0.468,"[-0.765, -0.171]",0.297,-2.644,0.011
refined,k1,-0.082,"[-0.449, 0.284]",0.367,-0.376,0.708
refined,k2,1.457,"[0.623, 2.291]",0.834,2.929,0.005
refined,k3,-0.816,"[-1.38, -0.251]",0.565,-2.423,0.019
refined,k4,0.128,"[-0.287, 0.544]",0.416,0.517,0.608
refined,k5,-0.237,"[-0.623, 0.148]",0.386,-1.032,0.307
