stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,11.469,2.347,0.000,19,0,9,564379537.857,49846477.391
refined,25.085,2.347,0.000,19,0,9,564379537.857,23938361.948
