attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.017,"[-1.328, -0.705]",0.311,-6.518,0.000,59,0.150,106310176.281,0.103,-1.000,-0.017,0,0,fn
c,-6.402,"[-8.158, -4.647]",1.755,-7.281,0.000,59,0.150,106310176.281,0.103,-6.000,-0.402,0,0,fn
s,-2.991,"[-3.982, -2.001]",0.990,-6.031,0.000,59,0.150,106310176.281,0.103,-3.000,0.009,0,0,fn
k0,0.134,"[-0.207, 0.474]",0.341,0.784,0.436,59,0.150,106310176.281,0.103,0.000,0.134,0,0,fp
k1,0.138,"[-0.503, 0.778]",0.641,0.430,0.669,59,0.150,106310176.281,0.103,0.000,0.138,0,0,fp
k2,0.673,"[0.255, 1.091]",0.418,3.213,0.002,59,0.150,106310176.281,0.103,0.000,0.673,0,1,fp
k3,-0.224,"[-0.888, 0.44]",0.664,-0.675,0.502,59,0.150,106310176.281,0.103,0.000,-0.224,0,0,fp
k4,0.070,"[-0.454, 0.593]",0.523,0.266,0.791,59,0.150,106310176.281,0.103,0.000,0.070,0,0,fp
k5,-0.439,"[-1.276, 0.397]",0.837,-1.049,0.298,59,0.150,106310176.281,0.103,0.000,-0.439,0,0,fp
vot,0.159,,,,,59,0.150,106310176.281,0.103,0.167,-0.008,0,0,fn
tt,-1.108,"[-1.527, -0.688]",0.420,-5.271,0.000,59,0.200,155039049.390,0.126,-1.000,-0.108,0,0,fn
c,-6.431,"[-8.71, -4.152]",2.279,-5.631,0.000,59,0.200,155039049.390,0.126,-6.000,-0.431,0,0,fn
s,-3.201,"[-4.472, -1.929]",1.271,-5.026,0.000,59,0.200,155039049.390,0.126,-3.000,-0.201,0,0,fn
k0,0.007,"[-0.392, 0.407]",0.400,0.037,0.970,59,0.200,155039049.390,0.126,0.000,0.007,0,0,fp
k1,0.475,"[-0.302, 1.253]",0.777,1.220,0.227,59,0.200,155039049.390,0.126,0.000,0.475,0,0,fp
k2,0.177,"[-0.295, 0.65]",0.473,0.748,0.457,59,0.200,155039049.390,0.126,0.000,0.177,0,0,fp
k3,-0.601,"[-1.392, 0.19]",0.791,-1.517,0.134,59,0.200,155039049.390,0.126,0.000,-0.601,0,0,fp
k4,0.402,"[-0.285, 1.089]",0.687,1.168,0.247,59,0.200,155039049.390,0.126,0.000,0.402,0,0,fp
k5,-0.238,"[-1.244, 0.768]",1.006,-0.472,0.639,59,0.200,155039049.390,0.126,0.000,-0.238,0,0,fp
vot,0.172,,,,,59,0.200,155039049.390,0.126,0.167,0.006,0,0,fn
tt,-0.907,"[-1.245, -0.569]",0.338,-5.356,0.000,59,0.250,159598874.760,0.125,-1.000,0.093,0,0,fn
c,-5.804,"[-7.767, -3.842]",1.963,-5.903,0.000,59,0.250,159598874.760,0.125,-6.000,0.196,0,0,fn
s,-2.464,"[-3.474, -1.455]",1.009,-4.874,0.000,59,0.250,159598874.760,0.125,-3.000,0.536,0,0,fn
k0,0.292,"[-0.115, 0.698]",0.406,1.433,0.156,59,0.250,159598874.760,0.125,0.000,0.292,0,0,fp
k1,0.149,"[-0.568, 0.867]",0.718,0.415,0.680,59,0.250,159598874.760,0.125,0.000,0.149,0,0,fp
k2,-0.132,"[-0.606, 0.343]",0.475,-0.554,0.582,59,0.250,159598874.760,0.125,0.000,-0.132,0,0,fp
k3,-0.050,"[-0.728, 0.628]",0.678,-0.147,0.883,59,0.250,159598874.760,0.125,0.000,-0.050,0,0,fp
k4,0.305,"[-0.317, 0.928]",0.623,0.979,0.331,59,0.250,159598874.760,0.125,0.000,0.305,0,0,fp
k5,-0.113,"[-1.04, 0.814]",0.927,-0.243,0.809,59,0.250,159598874.760,0.125,0.000,-0.113,0,0,fp
vot,0.156,,,,,59,0.250,159598874.760,0.125,0.167,-0.010,0,0,fn
