stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.715,"[-1.21, -0.219]",0.496,-2.878,0.005
norefined,c,-6.001,"[-9.835, -2.166]",3.834,-3.124,0.003
norefined,s,-3.939,"[-6.64, -1.238]",2.701,-2.911,0.005
norefined,k0,-1.089,"[-2.088, -0.089]",1.000,-2.173,0.033
norefined,k1,-1.601,"[-3.37, 0.167]",1.768,-1.808,0.075
norefined,k2,0.760,"[-0.338, 1.857]",1.097,1.382,0.172
norefined,k3,0.747,"[-0.806, 2.299]",1.553,0.960,0.340
norefined,k4,0.691,"[-0.662, 2.044]",1.353,1.020,0.312
norefined,k5,-0.323,"[-2.067, 1.421]",1.744,-0.370,0.713
refined,tt,-0.907,"[-1.245, -0.569]",0.338,-5.356,0.000
refined,c,-5.804,"[-7.767, -3.842]",1.963,-5.903,0.000
refined,s,-2.464,"[-3.474, -1.455]",1.009,-4.874,0.000
refined,k0,0.292,"[-0.115, 0.698]",0.406,1.433,0.156
refined,k1,0.149,"[-0.568, 0.867]",0.718,0.415,0.680
refined,k2,-0.132,"[-0.606, 0.343]",0.475,-0.554,0.582
refined,k3,-0.050,"[-0.728, 0.628]",0.678,-0.147,0.883
refined,k4,0.305,"[-0.317, 0.928]",0.623,0.979,0.331
refined,k5,-0.113,"[-1.04, 0.814]",0.927,-0.243,0.809
