stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,57.897,2.023,0.000,0,9,2853158943.595,325062245.397,76
refined,129.554,2.023,0.000,0,9,2853158943.595,155039049.390,76
