stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.787,"[-1.246, -0.327]",0.460,-3.416,0.001
norefined,c,-5.933,"[-9.274, -2.592]",3.341,-3.545,0.001
norefined,s,-4.113,"[-6.567, -1.658]",2.455,-3.344,0.001
norefined,k0,-1.252,"[-2.211, -0.293]",0.959,-2.606,0.011
norefined,k1,-1.493,"[-3.216, 0.23]",1.723,-1.730,0.088
norefined,k2,0.846,"[-0.162, 1.855]",1.008,1.675,0.099
norefined,k3,0.567,"[-0.911, 2.045]",1.478,0.766,0.447
norefined,k4,0.490,"[-0.783, 1.762]",1.273,0.768,0.445
norefined,k5,-0.419,"[-1.966, 1.129]",1.548,-0.540,0.591
refined,tt,-1.108,"[-1.527, -0.688]",0.420,-5.271,0.000
refined,c,-6.431,"[-8.71, -4.152]",2.279,-5.631,0.000
refined,s,-3.201,"[-4.472, -1.929]",1.271,-5.026,0.000
refined,k0,0.007,"[-0.392, 0.407]",0.400,0.037,0.970
refined,k1,0.475,"[-0.302, 1.253]",0.777,1.220,0.227
refined,k2,0.177,"[-0.295, 0.65]",0.473,0.748,0.457
refined,k3,-0.601,"[-1.392, 0.19]",0.791,-1.517,0.134
refined,k4,0.402,"[-0.285, 1.089]",0.687,1.168,0.247
refined,k5,-0.238,"[-1.244, 0.768]",1.006,-0.472,0.639
