stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,126.881,1.765,0.000,0,9,2351774498.095,94867002.449,57
refined,258.029,1.765,0.000,0,9,2351774498.095,47625670.611,57
