stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.288,"[-1.901, -0.675]",0.613,-3.572,0.001
norefined,c,-6.152,"[-9.383, -2.922]",3.231,-3.236,0.003
norefined,s,-2.826,"[-4.344, -1.309]",1.517,-3.165,0.004
norefined,k0,-0.477,"[-1.277, 0.323]",0.800,-1.012,0.320
norefined,k1,0.164,"[-0.485, 0.813]",0.649,0.430,0.670
norefined,k2,0.137,"[-0.725, 1.0]",0.863,0.270,0.789
norefined,k3,0.603,"[-0.427, 1.633]",1.030,0.994,0.328
norefined,k4,0.742,"[-0.365, 1.849]",1.107,1.139,0.264
norefined,k5,-0.357,"[-1.153, 0.44]",0.796,-0.761,0.453
refined,tt,-1.535,"[-2.19, -0.88]",0.655,-3.982,0.000
refined,c,-8.796,"[-12.404, -5.189]",3.608,-4.143,0.000
refined,s,-4.113,"[-5.98, -2.247]",1.867,-3.744,0.001
refined,k0,-0.321,"[-0.971, 0.33]",0.650,-0.838,0.409
refined,k1,0.304,"[-0.193, 0.8]",0.496,1.040,0.307
refined,k2,-0.052,"[-0.856, 0.752]",0.804,-0.110,0.913
refined,k3,0.212,"[-0.558, 0.982]",0.770,0.467,0.644
refined,k4,1.647,"[0.491, 2.803]",1.156,2.420,0.022
refined,k5,0.694,"[-0.07, 1.458]",0.764,1.543,0.134
