stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.335,"[-2.398, -0.272]",1.063,-2.094,0.040
norefined,c,-8.079,"[-14.32, -1.839]",6.241,-2.159,0.034
norefined,s,-3.270,"[-6.097, -0.443]",2.827,-1.929,0.058
norefined,k0,-1.275,"[-2.725, 0.175]",1.450,-1.467,0.147
norefined,k1,1.240,"[-0.127, 2.607]",1.367,1.513,0.135
norefined,k2,-0.704,"[-1.949, 0.541]",1.245,-0.943,0.349
norefined,k3,0.964,"[-0.348, 2.276]",1.312,1.226,0.225
norefined,k4,-0.816,"[-1.831, 0.199]",1.015,-1.341,0.184
norefined,k5,-0.410,"[-1.863, 1.044]",1.453,-0.470,0.640
refined,tt,-0.630,"[-0.881, -0.379]",0.251,-4.184,0.000
refined,c,-4.118,"[-5.66, -2.576]",1.542,-4.455,0.000
refined,s,-1.866,"[-2.63, -1.102]",0.764,-4.075,0.000
refined,k0,0.359,"[-0.07, 0.789]",0.430,1.395,0.168
refined,k1,-0.049,"[-0.571, 0.472]",0.521,-0.158,0.875
refined,k2,-0.148,"[-0.575, 0.279]",0.427,-0.579,0.565
refined,k3,0.012,"[-0.432, 0.456]",0.444,0.045,0.964
refined,k4,0.249,"[-0.174, 0.671]",0.422,0.983,0.329
refined,k5,-0.148,"[-0.642, 0.346]",0.494,-0.500,0.619
