stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,48.136,1.727,0.000,0,9,2975624252.004,398558199.894,76
refined,132.001,1.727,0.000,0,9,2975624252.004,158856734.618,76
