attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.774,"[-1.366, -0.183]",0.591,-2.372,0.039,42,0.250,14596773.270,0.069,-1.000,0.226,0,0,fn
c,-4.984,"[-8.023, -1.945]",3.039,-2.972,0.014,42,0.250,14596773.270,0.069,-6.000,1.016,0,0,fn
s,-2.351,"[-3.524, -1.179]",1.172,-3.635,0.005,42,0.250,14596773.270,0.069,-3.000,0.649,0,0,fn
k0,-0.153,"[-1.199, 0.894]",1.047,-0.264,0.797,42,0.250,14596773.270,0.069,0.000,-0.153,0,0,fp
k1,0.098,"[-0.833, 1.029]",0.931,0.191,0.853,42,0.250,14596773.270,0.069,0.000,0.098,0,0,fp
k2,0.448,"[-0.373, 1.27]",0.822,0.989,0.346,42,0.250,14596773.270,0.069,0.000,0.448,0,0,fp
k3,0.038,"[-0.819, 0.894]",0.857,0.080,0.938,42,0.250,14596773.270,0.069,0.000,0.038,0,0,fp
k4,-0.068,"[-1.347, 1.212]",1.279,-0.096,0.926,42,0.250,14596773.270,0.069,0.000,-0.068,0,0,fp
k5,-0.025,"[-1.132, 1.082]",1.107,-0.041,0.968,42,0.250,14596773.270,0.069,0.000,-0.025,0,0,fp
vot,0.155,,,,,42,0.250,14596773.270,0.069,0.167,-0.011,0,0,fn
tt,-1.353,"[-2.218, -0.487]",0.865,-2.656,0.013,42,0.500,55860699.569,0.108,-1.000,-0.353,0,0,fn
c,-7.749,"[-12.738, -2.761]",4.988,-2.640,0.013,42,0.500,55860699.569,0.108,-6.000,-1.749,0,0,fn
s,-4.331,"[-6.981, -1.68]",2.651,-2.776,0.010,42,0.500,55860699.569,0.108,-3.000,-1.331,0,0,fn
k0,-0.282,"[-1.522, 0.957]",1.240,-0.387,0.702,42,0.500,55860699.569,0.108,0.000,-0.282,0,0,fp
k1,0.095,"[-0.867, 1.056]",0.962,0.167,0.868,42,0.500,55860699.569,0.108,0.000,0.095,0,0,fp
k2,0.105,"[-0.801, 1.011]",0.906,0.197,0.845,42,0.500,55860699.569,0.108,0.000,0.105,0,0,fp
k3,-0.175,"[-1.127, 0.777]",0.952,-0.312,0.757,42,0.500,55860699.569,0.108,0.000,-0.175,0,0,fp
k4,-0.753,"[-2.209, 0.702]",1.455,-0.879,0.386,42,0.500,55860699.569,0.108,0.000,-0.753,0,0,fp
k5,0.071,"[-1.093, 1.235]",1.164,0.103,0.919,42,0.500,55860699.569,0.108,0.000,0.071,0,0,fp
vot,0.175,,,,,42,0.500,55860699.569,0.108,0.167,0.008,0,0,fn
tt,-1.032,"[-1.388, -0.677]",0.356,-4.869,0.000,42,0.750,77489744.183,0.107,-1.000,-0.032,0,0,fn
c,-6.012,"[-8.086, -3.938]",2.074,-4.862,0.000,42,0.750,77489744.183,0.107,-6.000,-0.012,0,0,fn
s,-2.992,"[-3.936, -2.048]",0.944,-5.316,0.000,42,0.750,77489744.183,0.107,-3.000,0.008,0,0,fn
k0,0.055,"[-0.436, 0.546]",0.491,0.188,0.851,42,0.750,77489744.183,0.107,0.000,0.055,0,0,fp
k1,0.031,"[-0.434, 0.495]",0.464,0.111,0.912,42,0.750,77489744.183,0.107,0.000,0.031,0,0,fp
k2,-0.000,"[-0.479, 0.479]",0.479,-0.001,0.999,42,0.750,77489744.183,0.107,0.000,-0.000,0,0,fp
k3,0.038,"[-0.474, 0.549]",0.512,0.123,0.903,42,0.750,77489744.183,0.107,0.000,0.038,0,0,fp
k4,-0.034,"[-0.59, 0.521]",0.556,-0.103,0.918,42,0.750,77489744.183,0.107,0.000,-0.034,0,0,fp
k5,-0.225,"[-0.759, 0.309]",0.534,-0.706,0.483,42,0.750,77489744.183,0.107,0.000,-0.225,0,0,fp
vot,0.172,,,,,42,0.750,77489744.183,0.107,0.167,0.005,0,0,fn
