stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.739,"[-1.188, -0.29]",0.449,-2.795,0.009
norefined,c,-7.312,"[-12.52, -2.105]",5.207,-2.386,0.024
norefined,s,-3.980,"[-6.981, -0.979]",3.001,-2.254,0.032
norefined,k0,0.819,"[-0.605, 2.242]",1.423,0.977,0.337
norefined,k1,0.450,"[-0.525, 1.425]",0.975,0.784,0.440
norefined,k2,-0.613,"[-1.689, 0.463]",1.076,-0.968,0.341
norefined,k3,0.702,"[-0.318, 1.722]",1.020,1.170,0.252
norefined,k4,-0.889,"[-2.289, 0.512]",1.401,-1.078,0.290
norefined,k5,-0.815,"[-1.936, 0.306]",1.121,-1.235,0.227
refined,tt,-0.599,"[-0.803, -0.395]",0.204,-4.983,0.000
refined,c,-3.916,"[-5.292, -2.541]",1.375,-4.838,0.000
refined,s,-2.025,"[-2.708, -1.341]",0.683,-5.034,0.000
refined,k0,-0.091,"[-0.728, 0.547]",0.637,-0.242,0.811
refined,k1,0.349,"[-0.097, 0.795]",0.446,1.331,0.194
refined,k2,-0.365,"[-0.756, 0.027]",0.391,-1.584,0.124
refined,k3,0.421,"[-0.033, 0.875]",0.454,1.577,0.126
refined,k4,0.007,"[-0.478, 0.491]",0.485,0.023,0.982
refined,k5,-0.241,"[-0.709, 0.227]",0.468,-0.874,0.389
