stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.031,-6.709,-3.843,1.768,0.446,0.107,1.990,-1.539,-0.184,411318737.333,0.303
norefined,2,-1.654,-6.836,-3.942,1.632,0.480,-0.058,1.824,-1.515,-0.260,280729291.142,0.242
norefined,3,-1.256,-6.951,-4.020,1.490,0.516,-0.195,1.675,-1.476,-0.355,195451518.150,0.181
norefined,4,-0.857,-7.055,-4.066,1.318,0.523,-0.282,1.522,-1.392,-0.458,145096966.889,0.122
norefined,5,-0.750,-7.173,-4.003,1.022,0.413,-0.440,1.293,-1.334,-0.658,110817528.908,0.105
norefined,6,-1.002,-7.281,-3.857,0.751,0.349,-0.550,1.081,-1.284,-0.785,103320804.256,0.138
norefined,7,-0.538,-7.353,-3.883,0.624,0.363,-0.509,1.010,-1.207,-0.785,113634231.257,0.073
norefined,8,-1.034,-7.358,-3.826,0.606,0.368,-0.502,1.005,-1.194,-0.773,98509004.326,0.141
norefined,9,-0.563,-7.422,-3.859,0.492,0.382,-0.462,0.943,-1.125,-0.770,106912130.500,0.076
norefined,10,-1.060,-7.420,-3.807,0.485,0.387,-0.452,0.950,-1.112,-0.755,94867002.449,0.143
refined,11,-1.060,-7.420,-3.807,0.485,0.387,-0.452,0.950,-1.112,-0.755,94867002.449,0.143
refined,12,-1.092,-8.807,-4.201,-0.689,0.552,0.066,0.901,-0.591,-0.813,60204694.823,0.124
refined,13,-1.426,-11.589,-5.381,-0.855,0.763,0.197,1.026,-0.702,-1.162,57512249.554,0.123
refined,14,-2.010,-16.230,-7.471,-1.234,1.125,0.295,1.283,-0.862,-1.762,55200331.148,0.124
refined,15,-3.324,-26.452,-12.293,-2.167,2.036,0.207,1.891,-1.074,-2.963,51789023.633,0.126
refined,16,-5.756,-45.304,-21.598,-3.980,3.718,-0.440,3.133,-1.578,-4.807,48227754.033,0.127
refined,17,-8.973,-70.048,-33.893,-6.459,6.189,-1.480,4.879,-2.338,-7.101,47625670.611,0.128
refined,18,-6.297,-49.463,-23.989,-4.468,3.740,-0.872,3.612,-2.014,-4.846,47760627.824,0.127
refined,19,-9.862,-77.389,-37.719,-7.223,7.010,-2.009,5.627,-2.621,-7.651,47661009.087,0.127
refined,20,-5.814,-46.470,-22.577,-4.222,3.564,-0.828,3.671,-1.775,-4.587,47951038.192,0.125
