stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.353,-6.890,-3.573,0.905,0.615,1.532,0.568,-0.518,0.592,466223879.476,1584,0,0,0.196
norefined,2,-0.968,-6.905,-3.768,0.766,0.457,1.400,0.602,-0.513,0.565,406228681.041,1584,0,0,0.140
norefined,3,-1.445,-6.850,-3.782,0.678,0.378,1.340,0.586,-0.481,0.557,389932116.135,1584,0,0,0.211
norefined,4,-1.015,-6.873,-3.937,0.584,0.255,1.226,0.642,-0.473,0.543,343577729.990,1584,0,0,0.148
norefined,5,-1.506,-6.830,-3.892,0.548,0.219,1.207,0.620,-0.434,0.543,358848392.055,1584,0,0,0.220
norefined,6,-1.054,-6.856,-4.031,0.488,0.123,1.111,0.679,-0.421,0.538,320392429.350,1584,0,0,0.154
norefined,7,-1.542,-6.825,-3.949,0.481,0.113,1.116,0.643,-0.376,0.539,346476423.371,1584,0,0,0.226
norefined,8,-1.080,-6.853,-4.081,0.443,0.038,1.032,0.701,-0.362,0.539,311665734.561,1584,0,0,0.158
norefined,9,-1.563,-6.831,-3.974,0.454,0.043,1.052,0.653,-0.317,0.540,340559629.514,1584,0,0,0.229
norefined,10,-1.095,-6.861,-4.102,0.426,-0.021,0.974,0.710,-0.303,0.542,307265253.735,1584,0,0,0.160
refined,11,-1.095,-6.861,-4.102,0.426,-0.021,0.974,0.710,-0.303,0.542,307265253.735,1584,0,0,0.160
refined,12,-0.456,-2.529,-1.004,-0.140,0.163,-0.551,-0.113,0.891,0.060,357150997.526,1584,0,0,0.180
refined,13,-0.352,-2.124,-1.250,0.020,-0.168,0.402,-0.007,-0.009,0.511,224158563.897,1584,0,0,0.166
refined,14,-0.353,-2.104,-1.185,-0.011,-0.088,0.240,-0.043,0.144,0.389,218884210.847,1584,0,0,0.168
refined,15,-0.359,-2.136,-1.207,-0.004,-0.093,0.243,-0.047,0.147,0.395,218803864.151,1584,0,0,0.168
refined,16,-0.363,-2.157,-1.218,-0.003,-0.092,0.242,-0.045,0.150,0.396,218778664.018,1584,0,0,0.168
refined,17,-0.365,-2.171,-1.225,-0.002,-0.092,0.242,-0.043,0.152,0.397,218768304.974,1584,0,0,0.168
refined,18,-0.367,-2.180,-1.230,-0.002,-0.093,0.242,-0.043,0.153,0.397,218763939.879,1584,0,0,0.168
refined,19,-0.368,-2.186,-1.233,-0.001,-0.093,0.242,-0.042,0.154,0.398,218762074.700,1584,0,0,0.168
refined,20,-0.368,-2.190,-1.235,-0.001,-0.093,0.242,-0.042,0.155,0.398,218761270.435,1584,0,0,0.168
