stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,10.159,2.023,0.000,0,9,1846573410.935,780928396.634,76
refined,21.114,2.023,0.000,0,9,1846573410.935,481345702.250,76
