stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.893,"[-1.738, -0.048]",0.845,-1.763,0.082
norefined,c,-5.714,"[-11.15, -0.279]",5.436,-1.753,0.084
norefined,s,-3.068,"[-6.031, -0.106]",2.962,-1.728,0.089
norefined,k0,-1.565,"[-3.776, 0.646]",2.211,-1.181,0.242
norefined,k1,0.144,"[-1.565, 1.852]",1.709,0.140,0.889
norefined,k2,1.415,"[-0.57, 3.399]",1.984,1.189,0.239
norefined,k3,-0.853,"[-2.602, 0.896]",1.749,-0.814,0.419
norefined,k4,-0.081,"[-1.454, 1.293]",1.374,-0.098,0.922
norefined,k5,0.054,"[-1.492, 1.6]",1.546,0.058,0.954
refined,tt,-0.893,"[-1.738, -0.048]",0.845,-1.763,0.082
refined,c,-5.714,"[-11.15, -0.279]",5.436,-1.753,0.084
refined,s,-3.068,"[-6.031, -0.106]",2.962,-1.728,0.089
refined,k0,-1.565,"[-3.776, 0.646]",2.211,-1.181,0.242
refined,k1,0.144,"[-1.565, 1.852]",1.709,0.140,0.889
refined,k2,1.415,"[-0.57, 3.399]",1.984,1.189,0.239
refined,k3,-0.853,"[-2.602, 0.896]",1.749,-0.814,0.419
refined,k4,-0.081,"[-1.454, 1.293]",1.374,-0.098,0.922
refined,k5,0.054,"[-1.492, 1.6]",1.546,0.058,0.954
