attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.742,"[-1.126, -0.358]",0.384,-3.225,0.002,36,0.200,361343434.629,0.190,-1.000,0.258,0,0,fn
c,-4.211,"[-6.318, -2.103]",2.107,-3.333,0.001,36,0.200,361343434.629,0.190,-6.000,1.789,0,0,fn
s,-2.385,"[-3.602, -1.169]",1.217,-3.270,0.002,36,0.200,361343434.629,0.190,-3.000,0.615,0,0,fn
k0,0.094,"[-0.49, 0.678]",0.584,0.269,0.789,36,0.200,361343434.629,0.190,0.000,0.094,0,0,fp
k1,0.261,"[-0.472, 0.994]",0.733,0.593,0.555,36,0.200,361343434.629,0.190,0.000,0.261,0,0,fp
k2,0.359,"[-0.196, 0.913]",0.555,1.078,0.285,36,0.200,361343434.629,0.190,0.000,0.359,0,0,fp
k3,-0.094,"[-0.806, 0.619]",0.713,-0.219,0.827,36,0.200,361343434.629,0.190,0.000,-0.094,0,0,fp
k4,0.131,"[-0.538, 0.801]",0.669,0.328,0.744,36,0.200,361343434.629,0.190,0.000,0.131,0,0,fp
k5,-0.174,"[-0.802, 0.454]",0.628,-0.461,0.646,36,0.200,361343434.629,0.190,0.000,-0.174,0,0,fp
vot,0.176,,,,,36,0.200,361343434.629,0.190,0.167,0.010,0,0,fn
tt,-0.893,"[-1.738, -0.048]",0.845,-1.763,0.082,36,0.300,1112317638.741,0.342,-1.000,0.107,0,0,fn
c,-5.714,"[-11.15, -0.279]",5.436,-1.753,0.084,36,0.300,1112317638.741,0.342,-6.000,0.286,0,0,fn
s,-3.068,"[-6.031, -0.106]",2.962,-1.728,0.089,36,0.300,1112317638.741,0.342,-3.000,-0.068,0,0,fn
k0,-1.565,"[-3.776, 0.646]",2.211,-1.181,0.242,36,0.300,1112317638.741,0.342,0.000,-1.565,0,0,fp
k1,0.144,"[-1.565, 1.852]",1.709,0.140,0.889,36,0.300,1112317638.741,0.342,0.000,0.144,0,0,fp
k2,1.415,"[-0.57, 3.399]",1.984,1.189,0.239,36,0.300,1112317638.741,0.342,0.000,1.415,0,0,fp
k3,-0.853,"[-2.602, 0.896]",1.749,-0.814,0.419,36,0.300,1112317638.741,0.342,0.000,-0.853,0,0,fp
k4,-0.081,"[-1.454, 1.293]",1.374,-0.098,0.922,36,0.300,1112317638.741,0.342,0.000,-0.081,0,0,fp
k5,0.054,"[-1.492, 1.6]",1.546,0.058,0.954,36,0.300,1112317638.741,0.342,0.000,0.054,0,0,fp
vot,0.156,,,,,36,0.300,1112317638.741,0.342,0.167,-0.010,0,0,fn
tt,-1.551,"[-4.36, 1.257]",2.809,-0.921,0.360,36,0.400,1173060676.621,0.343,-1.000,-0.551,1,0,fn
c,-9.917,"[-25.971, 6.138]",16.055,-1.030,0.307,36,0.400,1173060676.621,0.343,-6.000,-3.917,1,0,fn
s,-5.336,"[-14.758, 4.086]",9.422,-0.945,0.348,36,0.400,1173060676.621,0.343,-3.000,-2.336,1,0,fn
k0,0.518,"[-2.346, 3.381]",2.863,0.302,0.764,36,0.400,1173060676.621,0.343,0.000,0.518,0,0,fp
k1,3.253,"[-5.004, 11.509]",8.256,0.657,0.513,36,0.400,1173060676.621,0.343,0.000,3.253,0,0,fp
k2,0.440,"[-2.506, 3.386]",2.946,0.249,0.804,36,0.400,1173060676.621,0.343,0.000,0.440,0,0,fp
k3,-3.994,"[-12.467, 4.48]",8.473,-0.786,0.435,36,0.400,1173060676.621,0.343,0.000,-3.994,0,0,fp
k4,-1.158,"[-5.381, 3.065]",4.223,-0.457,0.649,36,0.400,1173060676.621,0.343,0.000,-1.158,0,0,fp
k5,-0.265,"[-3.232, 2.702]",2.967,-0.149,0.882,36,0.400,1173060676.621,0.343,0.000,-0.265,0,0,fp
vot,0.156,,,,,36,0.400,1173060676.621,0.343,0.167,-0.010,0,0,fn
