stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,41.295,1.727,0.000,0,9,3148926801.559,480962095.843,76
refined,57.430,1.727,0.000,0,9,3148926801.559,361343434.629,76
