stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,68.203,1.765,0.000,0,9,2253115658.629,163409936.315,57
refined,248.360,1.765,0.000,0,9,2253115658.629,47366663.069,57
