stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.379,"[-2.456, -0.302]",1.077,-2.176,0.038
norefined,c,-6.804,"[-11.839, -1.77]",5.034,-2.296,0.029
norefined,s,-3.223,"[-5.992, -0.454]",2.769,-1.978,0.058
norefined,k0,-1.175,"[-3.191, 0.841]",2.016,-0.991,0.330
norefined,k1,1.117,"[-0.618, 2.851]",1.735,1.094,0.283
norefined,k2,-0.832,"[-2.316, 0.652]",1.484,-0.953,0.349
norefined,k3,0.203,"[-1.2, 1.606]",1.403,0.246,0.807
norefined,k4,0.277,"[-0.869, 1.423]",1.146,0.411,0.684
norefined,k5,-0.209,"[-1.298, 0.88]",1.089,-0.326,0.746
refined,tt,-1.399,"[-2.24, -0.559]",0.840,-2.830,0.008
refined,c,-8.452,"[-13.242, -3.662]",4.790,-2.998,0.006
refined,s,-4.550,"[-7.233, -1.868]",2.683,-2.882,0.007
refined,k0,0.259,"[-0.424, 0.942]",0.683,0.644,0.524
refined,k1,-0.437,"[-1.311, 0.437]",0.874,-0.850,0.402
refined,k2,-0.174,"[-1.016, 0.667]",0.841,-0.351,0.728
refined,k3,0.543,"[-0.46, 1.546]",1.003,0.920,0.365
refined,k4,0.144,"[-0.65, 0.938]",0.794,0.309,0.760
refined,k5,0.027,"[-0.675, 0.73]",0.702,0.066,0.948
