stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.330,"[-3.058, 0.399]",1.729,-1.394,0.194
norefined,c,-6.932,"[-16.072, 2.208]",9.140,-1.375,0.199
norefined,s,-3.233,"[-7.467, 1.002]",4.235,-1.384,0.197
norefined,k0,-1.244,"[-3.484, 0.996]",2.240,-1.007,0.338
norefined,k1,0.765,"[-1.295, 2.824]",2.059,0.673,0.516
norefined,k2,-0.494,"[-2.349, 1.36]",1.855,-0.483,0.639
norefined,k3,0.287,"[-1.498, 2.073]",1.786,0.292,0.777
norefined,k4,0.563,"[-1.088, 2.214]",1.651,0.618,0.550
norefined,k5,-0.383,"[-1.943, 1.177]",1.560,-0.445,0.666
refined,tt,-42.159,"[-573.685, 489.367]",531.526,-0.144,0.889
refined,c,-243.268,"[-3276.803, 2790.266]",3033.535,-0.145,0.887
refined,s,-126.387,"[-1726.608, 1473.834]",1600.221,-0.143,0.889
refined,k0,23.883,"[-272.473, 320.24]",296.357,0.146,0.887
refined,k1,-33.242,"[-469.844, 403.36]",436.602,-0.138,0.893
refined,k2,9.866,"[-108.679, 128.411]",118.545,0.151,0.883
refined,k3,9.596,"[-140.518, 159.71]",150.114,0.116,0.910
refined,k4,-4.045,"[-66.547, 58.458]",62.503,-0.117,0.909
refined,k5,-13.627,"[-207.718, 180.465]",194.092,-0.127,0.901
