stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.356,"[-3.391, 0.678]",2.034,-1.208,0.255
norefined,c,-6.338,"[-14.68, 2.005]",8.342,-1.377,0.199
norefined,s,-4.259,"[-9.702, 1.183]",5.442,-1.419,0.186
norefined,k0,1.339,"[-1.97, 4.648]",3.309,0.733,0.480
norefined,k1,-1.322,"[-5.211, 2.567]",3.889,-0.616,0.552
norefined,k2,-1.616,"[-4.339, 1.108]",2.724,-1.075,0.308
norefined,k3,0.844,"[-2.216, 3.904]",3.060,0.500,0.628
norefined,k4,0.832,"[-1.565, 3.229]",2.397,0.629,0.543
norefined,k5,0.283,"[-2.14, 2.706]",2.423,0.212,0.836
refined,tt,-2.363,"[-5.572, 0.847]",3.209,-1.334,0.212
refined,c,-13.043,"[-30.063, 3.977]",17.020,-1.389,0.195
refined,s,-7.989,"[-18.377, 2.399]",10.388,-1.394,0.194
refined,k0,4.249,"[-5.328, 13.825]",9.576,0.804,0.440
refined,k1,-0.080,"[-2.999, 2.839]",2.919,-0.050,0.961
refined,k2,-2.123,"[-7.043, 2.796]",4.919,-0.782,0.452
refined,k3,-1.520,"[-4.713, 1.673]",3.193,-0.863,0.408
refined,k4,-0.575,"[-3.553, 2.404]",2.979,-0.350,0.734
refined,k5,-2.315,"[-9.499, 4.868]",7.183,-0.584,0.572
