stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.975,"[-1.949, -0.001]",0.974,-1.997,0.050
norefined,c,-6.457,"[-13.065, 0.152]",6.608,-1.950,0.055
norefined,s,-2.841,"[-6.238, 0.556]",3.397,-1.669,0.100
norefined,k0,0.229,"[-1.821, 2.28]",2.051,0.223,0.824
norefined,k1,-0.529,"[-1.702, 0.644]",1.173,-0.900,0.371
norefined,k2,-0.286,"[-2.262, 1.69]",1.976,-0.289,0.773
norefined,k3,0.786,"[-0.824, 2.396]",1.610,0.975,0.333
norefined,k4,-0.133,"[-1.616, 1.349]",1.483,-0.179,0.858
norefined,k5,0.061,"[-1.717, 1.839]",1.778,0.069,0.945
refined,tt,-0.164,"[-0.211, -0.117]",0.047,-6.995,0.000
refined,c,-0.962,"[-1.285, -0.639]",0.323,-5.948,0.000
refined,s,-0.341,"[-0.557, -0.125]",0.216,-3.151,0.002
refined,k0,0.355,"[0.007, 0.703]",0.348,2.035,0.046
refined,k1,0.044,"[-0.182, 0.269]",0.225,0.386,0.701
refined,k2,0.001,"[-0.346, 0.348]",0.347,0.006,0.995
refined,k3,0.231,"[-0.025, 0.488]",0.257,1.799,0.077
refined,k4,0.021,"[-0.233, 0.274]",0.253,0.162,0.872
refined,k5,-0.025,"[-0.34, 0.289]",0.315,-0.161,0.872
