stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,68.254,2.023,0.000,76,0,9,2401330641.008,236154763.717
refined,103.206,2.023,0.000,76,0,9,2401330641.008,161559530.257
