stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.424,-6.190,-2.549,-0.105,-0.591,-0.374,0.465,-0.296,0.030,1555488021.951,0.392
norefined,2,-1.965,-6.306,-2.623,-0.139,-0.641,-0.465,0.478,-0.361,-0.034,923660625.215,0.312
norefined,3,-1.488,-6.413,-2.673,-0.153,-0.656,-0.526,0.528,-0.398,-0.059,400662101.315,0.232
norefined,4,-1.007,-6.484,-2.753,-0.132,-0.600,-0.540,0.589,-0.401,-0.072,248676769.649,0.155
norefined,5,-1.478,-6.422,-2.712,-0.075,-0.515,-0.485,0.503,-0.383,-0.025,376049064.411,0.230
norefined,6,-0.996,-6.490,-2.795,-0.062,-0.469,-0.506,0.560,-0.390,-0.044,246108623.127,0.153
norefined,7,-1.474,-6.432,-2.739,-0.040,-0.438,-0.469,0.457,-0.386,-0.018,367611825.659,0.229
norefined,8,-0.992,-6.500,-2.821,-0.029,-0.399,-0.490,0.514,-0.392,-0.038,244684205.944,0.153
norefined,9,-1.472,-6.442,-2.759,-0.011,-0.386,-0.453,0.414,-0.382,-0.014,362696741.879,0.228
norefined,10,-0.989,-6.511,-2.840,-0.002,-0.352,-0.476,0.472,-0.388,-0.036,243742688.755,0.152
refined,11,-0.989,-6.511,-2.840,-0.002,-0.352,-0.476,0.472,-0.388,-0.036,243742688.755,0.152
refined,12,-0.804,-4.531,-1.925,0.203,0.153,0.034,-0.073,-0.219,-0.435,231175518.604,0.177
refined,13,-1.069,-6.362,-2.732,0.036,0.105,0.135,-0.154,-0.109,-0.497,208521777.214,0.168
refined,14,-1.062,-6.438,-2.780,-0.076,0.090,0.287,-0.158,-0.092,-0.508,207777650.614,0.165
refined,15,-1.090,-6.591,-2.851,-0.083,0.096,0.310,-0.171,-0.081,-0.517,207749847.790,0.165
refined,16,-1.095,-6.618,-2.862,-0.090,0.096,0.325,-0.173,-0.083,-0.525,207745304.813,0.165
refined,17,-1.099,-6.644,-2.875,-0.092,0.097,0.331,-0.176,-0.082,-0.525,207744306.612,0.165
refined,18,-1.101,-6.653,-2.879,-0.093,0.097,0.334,-0.176,-0.082,-0.527,207744070.805,0.165
refined,19,-1.102,-6.658,-2.882,-0.094,0.097,0.336,-0.177,-0.082,-0.527,207744013.932,0.165
refined,20,-1.102,-6.660,-2.883,-0.094,0.097,0.336,-0.177,-0.082,-0.527,207744000.065,0.166
