stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.424,-6.190,-2.549,-0.105,-0.591,-0.374,0.465,-0.296,0.030,1422747910.150,0.392
norefined,2,-1.966,-6.306,-2.634,-0.142,-0.614,-0.472,0.487,-0.354,-0.035,896471874.037,0.312
norefined,3,-1.491,-6.403,-2.715,-0.134,-0.572,-0.521,0.550,-0.372,-0.054,519283918.101,0.233
norefined,4,-1.054,-6.429,-2.884,-0.089,-0.423,-0.518,0.608,-0.392,-0.090,490100338.292,0.164
norefined,5,-1.526,-6.366,-2.843,-0.078,-0.341,-0.470,0.506,-0.371,-0.046,492144181.062,0.240
norefined,6,-1.072,-6.402,-2.999,-0.042,-0.227,-0.476,0.552,-0.386,-0.088,479550874.953,0.167
norefined,7,-1.546,-6.343,-2.937,-0.039,-0.190,-0.432,0.442,-0.357,-0.046,478840354.746,0.244
norefined,8,-1.080,-6.391,-3.074,-0.014,-0.103,-0.448,0.486,-0.367,-0.088,473586374.639,0.169
norefined,9,-1.555,-6.335,-3.004,-0.014,-0.086,-0.405,0.376,-0.335,-0.046,471070910.710,0.245
norefined,10,-1.083,-6.392,-3.125,0.003,-0.017,-0.427,0.422,-0.342,-0.086,469826139.482,0.169
refined,11,-1.083,-6.392,-3.125,0.003,-0.017,-0.427,0.422,-0.342,-0.086,469826139.482,0.169
refined,12,-1.009,-5.079,-2.406,-0.185,0.596,0.394,-0.350,0.139,-0.491,425353499.646,0.199
refined,13,-1.466,-7.555,-3.565,-0.352,0.665,0.459,-0.512,0.369,-0.654,405601182.800,0.194
refined,14,-1.116,-5.772,-2.890,-0.233,0.503,0.127,-0.253,0.173,-0.260,405868873.322,0.193
refined,15,-1.397,-7.318,-3.518,-0.348,0.597,0.391,-0.459,0.323,-0.531,404392679.952,0.191
refined,16,-1.176,-6.089,-3.010,-0.248,0.512,0.179,-0.291,0.197,-0.321,404586453.932,0.193
refined,17,-1.364,-7.127,-3.433,-0.333,0.585,0.363,-0.434,0.310,-0.511,404136730.746,0.191
refined,18,-1.208,-6.271,-3.082,-0.264,0.528,0.212,-0.318,0.223,-0.359,404181873.280,0.193
refined,19,-1.340,-7.000,-3.377,-0.325,0.580,0.343,-0.419,0.304,-0.496,404010960.087,0.191
refined,20,-1.228,-6.382,-3.125,-0.274,0.538,0.232,-0.335,0.239,-0.384,404018109.331,0.192
